,team_short_display_name,team_uid,team_alternate_color,team_color,team_display_name,team_name,team_logo,team_location,team_id,team_abbreviation,team_slug,field_goals_made_field_goals_attempted,field_goal_pct,three_point_field_goals_made_three_point_field_goals_attempted,three_point_field_goal_pct,free_throws_made_free_throws_attempted,free_throw_pct,total_rebounds,offensive_rebounds,defensive_rebounds,team_rebounds,assists,steals,blocks,turnovers,team_turnovers,total_turnovers,technical_fouls,total_technical_fouls,flagrant_fouls,fouls,largest_lead,home_away,opponent_id,opponent_name,opponent_mascot,opponent_abbrev,game_id,season,season_type,game_date
2327,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,32-65,49.2,8-22,36.4,17-26,65.4,45,16,29,0,20,6,5,16,0,16,1,1,0,14,15.0,AWAY,309,Louisiana,Ragin' Cajuns,ULL,401083548,2019,2,2018-11-17
2329,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,32-64,50.0,7-16,43.8,19-27,70.4,37,11,26,0,12,10,0,11,0,11,0,0,0,20,8.0,AWAY,24,Stanford,Cardinal,STAN,401083549,2019,2,2018-12-01
2331,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,31-63,49.2,3-23,13.0,7-10,70.0,36,6,30,0,11,9,5,7,0,7,0,0,0,11,29.0,AWAY,2747,Wofford,Terriers,WOF,401083550,2019,2,2018-12-05
2333,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,25-58,43.1,7-21,33.3,6-12,50.0,36,13,23,0,15,7,4,13,0,13,0,0,0,15,10.0,AWAY,166,New Mexico State,Aggies,NMSU,401083551,2019,2,2018-12-09
2335,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,34-66,51.5,9-23,39.1,12-15,80.0,42,10,32,0,19,11,5,12,0,12,0,0,0,16,37.0,AWAY,233,South Dakota,Coyotes,SDAK,401083552,2019,2,2018-12-19
2336,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,27-65,41.5,7-28,25.0,15-16,93.8,40,11,29,0,13,6,5,16,0,16,0,0,0,22,12.0,HOME,9,Arizona State,Sun Devils,ASU,401083553,2019,2,2018-12-23
2339,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,31-56,55.4,7-21,33.3,18-26,69.2,42,9,33,0,25,7,4,17,0,17,0,0,0,20,25.0,AWAY,2199,Eastern Michigan,Eagles,EMU,401083554,2019,2,2018-12-29
2343,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,26-53,49.1,5-15,33.3,15-19,78.9,34,6,28,0,19,5,9,8,0,8,0,0,0,11,15.0,AWAY,142,Missouri,Tigers,MIZ,401083556,2019,2,2019-02-06
2345,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,28-53,52.8,6-14,42.9,11-16,68.8,31,8,23,0,17,2,4,13,0,13,0,0,0,16,19.0,AWAY,57,Florida,Gators,FLA,401083557,2019,2,2019-02-09
2347,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,25-52,48.1,9-25,36.0,17-27,63.0,29,10,19,0,14,8,2,10,0,10,0,0,0,16,18.0,AWAY,57,Florida,Gators,FLA,401083558,2019,2,2019-02-06
2390,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,37-63,58.7,10-20,50.0,9-14,64.3,41,9,32,0,21,5,4,9,0,9,0,0,0,12,32.0,HOME,252,BYU,Cougars,BYU,401083618,2019,2,2019-02-01
2405,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,36-66,54.5,9-20,45.0,21-27,77.8,40,7,33,0,18,10,4,6,0,6,0,0,0,14,39.0,AWAY,252,BYU,Cougars,BYU,401083625,2019,2,2019-02-24
2409,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,41-70,58.6,8-24,33.3,30-37,81.1,42,14,28,0,29,9,4,7,0,7,0,0,0,14,42.0,AWAY,304,Idaho State,Bengals,IDST,401083627,2019,2,2018-11-07
2411,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,37-71,52.1,8-25,32.0,22-25,88.0,52,14,38,0,18,7,7,12,0,12,0,0,0,18,37.0,AWAY,2640,Texas Southern,Tigers,TXSO,401083628,2019,2,2018-11-11
2413,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,32-65,49.2,7-21,33.3,23-32,71.9,41,12,29,0,16,8,10,11,0,11,0,0,0,20,34.0,AWAY,245,Texas A&M,Aggies,TA&M,401083629,2019,2,2018-11-16
2415,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,37-58,63.8,15-28,53.6,13-19,68.4,38,5,33,0,25,8,5,8,0,8,0,0,0,13,47.0,AWAY,2449,North Dakota State,Bison,NDSU,401083630,2019,2,2018-11-27
2417,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,27-63,42.9,8-20,40.0,19-19,100.0,38,14,24,0,21,4,1,9,0,9,0,0,0,16,14.0,AWAY,264,Washington,Huskies,WASH,401083631,2019,2,2018-12-06
2419,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,31-59,52.5,6-24,25.0,21-25,84.0,53,9,44,0,20,8,8,15,0,15,1,1,0,17,36.0,AWAY,250,UT Arlington,Mavericks,UTA,401083632,2019,2,2018-12-19
2421,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,39-57,68.4,10-23,43.5,13-16,81.3,42,4,38,0,25,6,5,13,0,13,0,0,0,15,61.0,AWAY,2172,Denver,Pioneers,DEN,401083633,2019,2,2018-12-22
2423,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,34-63,54.0,9-24,37.5,19-24,79.2,43,10,33,0,16,15,7,11,0,11,0,0,0,14,47.0,AWAY,2453,North Alabama,Lions,UNA,401083634,2019,2,2018-12-29
2425,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,30-58,51.7,10-26,38.5,19-28,67.9,36,12,24,0,16,8,5,11,0,11,0,0,0,17,35.0,AWAY,2934,CSU Bakersfield,Roadrunners,CSUB,401083635,2019,2,2019-01-01
2427,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,32-62,51.6,5-19,26.3,22-31,71.0,39,9,30,0,17,14,9,8,0,8,0,0,0,23,43.0,AWAY,2541,Santa Clara,Broncos,SCU,401083636,2019,2,2019-01-06
2429,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,23-53,43.4,6-24,25.0,15-19,78.9,34,5,29,0,12,8,6,11,0,11,1,1,0,15,35.0,AWAY,279,Pacific,Tigers,PAC,401083637,2019,2,2019-01-11
2430,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,36-69,52.2,9-20,45.0,15-21,71.4,42,14,28,0,14,1,9,4,0,4,0,0,0,17,13.0,HOME,2539,San Francisco,Dons,SF,401083638,2019,2,2019-01-13
2433,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,28-55,50.9,7-23,30.4,10-14,71.4,35,12,23,0,16,8,5,16,0,16,0,0,0,12,29.0,AWAY,2351,Loyola Marymount,Lions,LMU,401083639,2019,2,2019-01-18
2434,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,33-66,50.0,11-31,35.5,12-15,80.0,41,15,26,0,26,5,4,8,0,8,0,0,0,19,25.0,HOME,2501,Portland,Pilots,PORT,401083640,2019,2,2019-01-20
2436,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,36-70,51.4,10-27,37.0,16-19,84.2,44,14,30,0,21,9,4,2,0,2,0,0,0,12,61.0,HOME,2541,Santa Clara,Broncos,SCU,401083641,2019,2,2019-01-25
2439,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,29-54,53.7,6-14,42.9,21-28,75.0,31,7,24,0,15,9,5,10,0,10,0,0,0,17,21.0,AWAY,301,San Diego,Toreros,USD,401083642,2019,2,2019-02-03
2441,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,32-64,50.0,6-15,40.0,22-27,81.5,46,12,34,0,16,8,10,10,0,10,1,1,0,14,33.0,AWAY,2539,San Francisco,Dons,SF,401083643,2019,2,2019-02-08
2443,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,35-60,58.3,8-18,44.4,16-20,80.0,42,10,32,0,22,9,6,6,0,6,0,0,0,16,48.0,AWAY,2608,Saint Mary's,Gaels,SMC,401083644,2019,2,2019-02-10
2444,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,23-50,46.0,6-19,31.6,21-22,95.5,35,6,29,0,17,2,6,10,0,10,0,0,0,15,13.0,HOME,2351,Loyola Marymount,Lions,LMU,401083645,2019,2,2019-02-15
2446,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,32-55,58.2,3-14,21.4,12-14,85.7,35,6,29,0,13,5,2,10,1,10,0,0,0,18,15.0,HOME,301,San Diego,Toreros,USD,401083646,2019,2,2019-02-17
2449,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,37-59,62.7,8-21,38.1,10-14,71.4,38,9,29,0,22,8,8,14,1,14,0,0,0,15,34.0,AWAY,2492,Pepperdine,Waves,PEPP,401083647,2019,2,2019-02-22
2450,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,33-55,60.0,5-14,35.7,15-18,83.3,34,5,29,0,19,8,6,8,0,8,0,0,0,12,26.0,HOME,279,Pacific,Tigers,PAC,401083648,2019,2,2019-03-01
2452,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,28-53,52.8,2-14,14.3,11-12,91.7,30,6,24,0,11,9,6,10,0,10,0,0,0,14,20.0,HOME,2608,Saint Mary's,Gaels,SMC,401083649,2019,2,2019-03-03
2454,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,32-63,50.8,8-22,36.4,18-23,78.3,21,5,16,0,17,13,4,14,0,14,0,0,0,20,4.0,HOME,153,North Carolina,Tar Heels,UNC,401083650,2019,2,2018-12-16
2455,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,35-64,54.7,13-25,52.0,20-25,80.0,42,14,28,0,18,6,2,23,1,23,0,0,0,18,17.0,AWAY,2250,Gonzaga,Bulldogs,GONZ,401083650,2019,2,2018-12-16
10870,Purdue,s:40~l:41~t:2509,a4a9ad,B89D29,Purdue Boilermakers,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,Purdue,2509,PUR,purdue-boilermakers,28-67,41.8,13-34,38.2,10-13,76.9,45,18,27,0,14,3,1,10,0,10,0,0,0,11,24.0,HOME,2166,Davidson,Wildcats,DAV,401096902,2019,2,2018-11-16
10879,Purdue,s:40~l:41~t:2509,a4a9ad,B89D29,Purdue Boilermakers,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,Purdue,2509,PUR,purdue-boilermakers,31-61,50.8,14-33,42.4,7-11,63.6,33,11,22,0,18,7,1,13,0,13,0,0,0,21,12.0,AWAY,259,Virginia Tech,Hokies,VT,401096906,2019,2,2018-11-19
10884,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,25-55,45.5,16-40,40.0,11-15,73.3,39,13,26,0,18,4,0,13,2,13,0,0,0,11,25.0,HOME,197,Oklahoma State,Cowboys,OKST,401096909,2019,2,2018-11-23
10892,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,23-43,53.5,3-14,21.4,17-24,70.8,25,7,18,0,6,8,2,12,0,12,0,0,0,15,8.0,HOME,52,Florida State,Seminoles,FSU,401096913,2019,2,2018-11-25
10907,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,34-64,53.1,9-29,31.0,14-21,66.7,36,9,27,0,22,8,4,12,0,12,0,0,0,22,17.0,AWAY,12,Arizona,Wildcats,ARIZ,401096920,2019,2,2018-11-21
10908,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,28-77,36.4,11-32,34.4,5-9,55.6,41,18,23,0,14,8,2,9,0,9,0,0,0,24,0.0,HOME,150,Duke,Blue Devils,DUKE,401096921,2019,2,2018-11-21
10909,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,24-54,44.4,7-25,28.0,23-34,67.6,46,14,32,0,12,6,11,13,1,13,0,0,0,13,17.0,AWAY,2,Auburn,Tigers,AUB,401096921,2019,2,2018-11-21
10912,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,31-72,43.1,5-13,38.5,20-26,76.9,44,22,22,0,9,5,6,10,0,10,0,0,0,18,2.0,HOME,2250,Gonzaga,Bulldogs,GONZ,401096923,2019,2,2018-11-21
10913,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,34-65,52.3,10-19,52.6,11-19,57.9,36,13,23,0,16,5,10,11,2,11,0,0,0,20,16.0,AWAY,150,Duke,Blue Devils,DUKE,401096923,2019,2,2018-11-21
10916,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,27-50,54.0,9-26,34.6,10-15,66.7,30,9,21,0,10,4,2,15,1,15,0,0,0,19,19.0,HOME,12,Arizona,Wildcats,ARIZ,401096925,2019,2,2018-11-22
10922,Wisconsin,s:40~l:41~t:275,f7f7f7,A00002,Wisconsin Badgers,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,Wisconsin,275,WISC,wisconsin-badgers,28-59,47.5,14-22,63.6,8-11,72.7,33,10,23,0,16,8,3,8,1,8,0,0,0,12,21.0,HOME,201,Oklahoma,Sooners,OU,401096928,2019,2,2018-11-22
10931,Wisconsin,s:40~l:41~t:275,f7f7f7,A00002,Wisconsin Badgers,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,Wisconsin,275,WISC,wisconsin-badgers,21-48,43.8,2-11,18.2,2-3,66.7,33,4,29,0,13,4,5,13,2,13,0,0,0,11,0.0,AWAY,258,Virginia,Cavaliers,UVA,401096935,2019,2,2018-11-23
10940,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,31-75,41.3,7-27,25.9,12-17,70.6,40,13,27,0,19,5,4,14,0,14,0,0,0,25,9.0,HOME,2305,Kansas,Jayhawks,KU,401096957,2019,2,2018-11-24
10941,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,30-60,50.0,5-17,29.4,22-34,64.7,43,11,32,0,13,6,2,16,0,16,0,0,0,18,7.0,AWAY,2633,Tennessee,Volunteers,TENN,401096957,2019,2,2018-11-24
10946,Michigan,s:40~l:41~t:130,00274c,00274c,Michigan Wolverines,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,Michigan,130,MICH,michigan-wolverines,23-52,44.2,6-18,33.3,14-20,70.0,39,11,28,0,15,3,3,11,2,11,0,0,0,18,24.0,HOME,2507,Providence,Friars,PROV,401096969,2019,2,2018-11-18
10952,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,25-57,43.9,4-12,33.3,16-20,80.0,38,11,27,0,10,3,4,11,4,11,0,0,0,18,19.0,HOME,158,Nebraska,Cornhuskers,NEB,401096972,2019,2,2018-11-21
11085,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,31-64,48.4,11-23,47.8,21-28,75.0,37,9,28,0,21,6,3,6,0,6,0,0,0,21,16.0,AWAY,26,UCLA,Bruins,UCLA,401100455,2019,2,2018-11-23
11101,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,21-54,38.9,6-26,23.1,24-29,82.8,34,10,24,0,9,6,5,13,0,13,0,0,0,25,15.0,AWAY,2244,George Mason,Patriots,GMU,401100817,2019,2,2018-11-24
11237,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,27-59,45.8,12-34,35.3,15-19,78.9,33,13,20,0,14,8,5,11,0,11,0,0,0,16,10.0,AWAY,142,Missouri,Tigers,MIZ,401119813,2019,2,2019-03-14
11244,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,21-47,44.7,13-34,38.2,18-21,85.7,26,6,20,0,11,10,5,12,1,12,0,0,0,19,12.0,HOME,2579,South Carolina,Gamecocks,SC,401119817,2019,2,2019-03-15
11247,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,34-66,51.5,5-11,45.5,10-15,66.7,40,16,24,0,21,10,7,9,0,9,2,2,0,14,14.0,AWAY,344,Mississippi State,Bulldogs,MSST,401119818,2019,2,2019-03-16
11249,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,25-56,44.6,13-29,44.8,2-5,40.0,17,7,10,0,9,14,2,4,0,4,0,0,0,13,8.0,AWAY,57,Florida,Gators,FLA,401119820,2019,2,2019-03-16
11250,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,26-56,46.4,10-21,47.6,20-25,80.0,29,10,19,0,13,6,4,6,0,6,0,0,0,18,5.0,HOME,96,Kentucky,Wildcats,UK,401119821,2019,2,2019-03-16
11251,Kentucky,s:40~l:41~t:96,ffffff,005DAA,Kentucky Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,Kentucky,96,UK,kentucky-wildcats,30-56,53.6,5-11,45.5,13-19,68.4,32,11,21,0,17,5,2,11,0,11,1,1,0,20,8.0,AWAY,2633,Tennessee,Volunteers,TENN,401119821,2019,2,2019-03-16
11252,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,26-64,40.6,15-40,37.5,17-21,81.0,39,13,26,0,14,14,6,7,0,7,0,0,0,15,23.0,HOME,2633,Tennessee,Volunteers,TENN,401119822,2019,2,2019-03-17
11253,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,23-51,45.1,8-15,53.3,10-13,76.9,33,5,28,0,11,2,5,17,0,17,0,0,0,18,5.0,AWAY,2,Auburn,Tigers,AUB,401119822,2019,2,2019-03-17
11255,Kentucky,s:40~l:41~t:96,ffffff,005DAA,Kentucky Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,Kentucky,96,UK,kentucky-wildcats,28-59,47.5,7-15,46.7,10-15,66.7,42,12,30,0,15,8,11,11,0,11,0,0,0,19,18.0,AWAY,333,Alabama,Crimson Tide,ALA,401119823,2019,2,2019-03-15
11275,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,30-65,46.2,7-20,35.0,16-21,76.2,44,9,35,0,16,5,4,9,0,9,0,0,0,17,18.0,AWAY,97,Louisville,Cardinals,LOU,401120702,2019,2,2019-03-14
11277,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,29-54,53.7,7-23,30.4,19-28,67.9,38,13,25,0,16,14,4,18,0,18,0,0,0,17,17.0,AWAY,183,Syracuse,Orange,SYR,401120703,2019,2,2019-03-15
11280,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,31-65,47.7,5-20,25.0,7-13,53.8,39,10,29,0,15,6,6,12,0,12,0,0,0,16,6.0,HOME,153,North Carolina,Tar Heels,UNC,401120705,2019,2,2019-03-16
11281,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,29-73,39.7,4-26,15.4,11-15,73.3,44,16,28,0,13,5,0,8,0,8,0,0,0,15,13.0,AWAY,150,Duke,Blue Devils,DUKE,401120705,2019,2,2019-03-16
