,team_short_display_name,team_uid,team_alternate_color,team_color,team_display_name,team_name,team_logo,team_location,team_id,team_abbreviation,team_slug,field_goals_made_field_goals_attempted,field_goal_pct,three_point_field_goals_made_three_point_field_goals_attempted,three_point_field_goal_pct,free_throws_made_free_throws_attempted,free_throw_pct,total_rebounds,offensive_rebounds,defensive_rebounds,team_rebounds,assists,steals,blocks,turnovers,team_turnovers,total_turnovers,technical_fouls,total_technical_fouls,flagrant_fouls,fouls,largest_lead,home_away,opponent_id,opponent_name,opponent_mascot,opponent_abbrev,game_id,season,season_type,game_date
1151,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,37-69,53.6,4-22,18.2,11-18,61.1,43,9,34,0,14,12,6,9,0,9,0,0,0,19,39.0,AWAY,36,Colorado State,Rams,CSU,401168162,2020,2,2019-11-09
1154,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,27-72,37.5,8-25,32.0,16-30,53.3,54,16,38,0,13,5,3,8,0,8,0,0,0,15,22.0,HOME,350,UNC Wilmington,Seahawks,UNCW,401168164,2020,2,2019-11-09
1175,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,42-74,56.8,9-18,50.0,12-14,85.7,46,11,35,0,18,14,7,12,0,12,0,0,0,21,52.0,AWAY,2110,Central Arkansas,Bears,UCA,401168174,2020,2,2019-11-13
1193,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,25-73,34.2,7-28,25.0,17-29,58.6,58,30,28,0,13,10,6,17,2,17,0,0,0,12,17.0,AWAY,2247,Georgia State,Panthers,GAST,401168183,2020,2,2019-11-16
1197,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,26-57,45.6,6-18,33.3,19-25,76.0,44,12,32,0,19,9,5,16,0,16,0,0,0,17,16.0,AWAY,2241,Gardner-Webb,Bulldogs,GWEB,401168185,2020,2,2019-11-16
1229,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,29-68,42.6,3-19,15.8,14-23,60.9,56,18,38,0,19,4,7,10,0,10,0,0,0,13,16.0,AWAY,2210,Elon,Phoenix,ELON,401168201,2020,2,2019-11-21
1236,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,27-65,41.5,10-27,37.0,23-31,74.2,50,23,27,0,16,5,6,9,0,9,0,0,0,16,37.0,HOME,25,California,Golden Bears,CAL,401168205,2020,2,2019-11-22
1265,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,27-54,50.0,5-15,33.3,24-40,60.0,40,12,28,0,21,8,14,22,2,22,0,0,0,18,15.0,AWAY,2617,Stephen F. Austin,Lumberjacks,SFA,401168219,2020,2,2019-11-27
1271,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,29-71,40.8,5-14,35.7,13-21,61.9,60,23,37,0,15,8,3,20,0,20,0,0,0,19,15.0,AWAY,333,Alabama,Crimson Tide,ALA,401168222,2020,2,2019-11-27
1279,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,30-57,52.6,7-12,58.3,16-22,72.7,36,8,28,0,15,9,4,16,0,16,0,0,0,15,16.0,AWAY,2737,Winthrop,Eagles,WIN,401168226,2020,2,2019-11-30
1281,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,14-42,33.3,5-22,22.7,24-29,82.8,33,7,26,0,5,4,7,21,0,21,0,0,0,20,0.0,AWAY,52,Florida State,Seminoles,FSU,401168227,2020,2,2019-11-30
1296,Michigan,s:40~l:41~t:130,00274c,00274c,Michigan Wolverines,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,Michigan,130,MICH,michigan-wolverines,15-58,25.9,3-19,15.8,10-15,66.7,41,9,32,0,6,4,3,10,0,10,0,0,0,14,0.0,HOME,97,Louisville,Cardinals,LOU,401168235,2020,2,2019-12-04
1298,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,32-57,56.1,7-15,46.7,16-22,72.7,34,7,27,0,22,10,11,15,1,15,0,0,0,21,23.0,HOME,127,Michigan State,Spartans,MSU,401168236,2020,2,2019-12-04
1309,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,17-62,27.4,7-23,30.4,8-13,61.5,32,13,19,0,10,6,5,10,0,10,0,0,0,15,5.0,AWAY,194,Ohio State,Buckeyes,OSU,401168241,2020,2,2019-12-05
1313,Purdue,s:40~l:41~t:2509,a4a9ad,B89D29,Purdue Boilermakers,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,Purdue,2509,PUR,purdue-boilermakers,24-53,45.3,13-25,52.0,8-12,66.7,31,9,22,0,13,12,1,7,0,7,0,0,0,10,31.0,AWAY,258,Virginia,Cavaliers,UVA,401168243,2020,2,2019-12-05
1316,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,23-58,39.7,7-27,25.9,17-22,77.3,40,7,33,0,15,8,4,14,1,14,0,0,0,18,14.0,HOME,97,Louisville,Cardinals,LOU,401168245,2020,2,2019-12-11
1325,Kentucky,s:40~l:41~t:96,ffffff,005DAA,Kentucky Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,Kentucky,96,UK,kentucky-wildcats,24-51,47.1,4-12,33.3,15-18,83.3,34,8,26,0,18,8,5,16,0,16,0,0,0,13,16.0,AWAY,59,Georgia Tech,Yellow Jackets,GT,401168249,2020,2,2019-12-14
1337,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,23-63,36.5,6-19,31.6,12-20,60.0,51,18,33,0,17,2,6,11,0,11,0,0,0,12,8.0,AWAY,2747,Wofford,Terriers,WOF,401168255,2020,2,2019-12-15
1348,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,31-68,45.6,7-19,36.8,12-17,70.6,35,9,26,0,13,11,4,12,1,12,0,0,0,16,2.0,HOME,2250,Gonzaga,Bulldogs,GONZ,401168261,2020,2,2019-12-19
1349,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,35-59,59.3,9-18,50.0,15-22,68.2,30,1,29,0,18,8,4,11,0,11,0,0,0,15,23.0,AWAY,153,North Carolina,Tar Heels,UNC,401168261,2020,2,2019-12-19
1357,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,32-59,54.2,8-20,40.0,14-18,77.8,43,16,27,0,19,4,6,8,0,8,0,0,0,13,31.0,AWAY,2747,Wofford,Terriers,WOF,401168265,2020,2,2019-12-20
1367,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,23-55,41.8,6-18,33.3,22-35,62.9,37,11,26,0,12,8,2,17,0,17,0,0,0,20,16.0,AWAY,26,UCLA,Bruins,UCLA,401168270,2020,2,2019-12-21
1381,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,30-68,44.1,2-16,12.5,13-16,81.3,45,18,27,0,15,13,9,11,0,11,0,0,0,16,25.0,AWAY,225,Brown,Bears,BRWN,401168277,2020,2,2019-12-28
1385,Kentucky,s:40~l:41~t:96,ffffff,005DAA,Kentucky Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,Kentucky,96,UK,kentucky-wildcats,25-54,46.3,7-15,46.7,21-25,84.0,35,9,26,0,12,5,5,11,1,11,1,1,0,22,12.0,AWAY,97,Louisville,Cardinals,LOU,401168280,2020,2,2019-12-28
1395,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,26-71,36.6,6-19,31.6,12-17,70.6,48,15,33,0,14,4,4,8,0,8,0,0,0,19,13.0,AWAY,43,Yale,Bulldogs,YALE,401168285,2020,2,2019-12-31
1413,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,21-60,35.0,6-27,22.2,5-11,45.5,34,13,21,0,11,4,7,11,1,11,0,0,0,14,16.0,AWAY,2086,Butler,Bulldogs,BUT,401168294,2020,2,2019-12-11
1429,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,23-61,37.7,9-25,36.0,21-23,91.3,43,11,32,0,15,2,2,6,0,6,0,0,0,10,18.0,AWAY,2086,Butler,Bulldogs,BUT,401168302,2020,2,2020-01-22
1436,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,26-55,47.3,9-17,52.9,15-21,71.4,25,7,18,0,8,2,2,3,1,3,0,0,0,19,5.0,HOME,2086,Butler,Bulldogs,BUT,401168306,2020,2,2020-02-05
1474,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,23-61,37.7,6-33,18.2,12-13,92.3,37,9,28,0,11,6,4,5,0,5,1,1,0,15,5.0,HOME,156,Creighton,Bluejays,CREI,401168325,2020,2,2020-01-08
1487,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,22-61,36.1,7-26,26.9,10-13,76.9,34,9,25,0,10,7,4,10,0,10,0,0,0,11,4.0,AWAY,156,Creighton,Bluejays,CREI,401168331,2020,2,2020-02-01
1514,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,21-53,39.6,6-18,33.3,12-15,80.0,41,11,30,0,9,5,3,22,1,22,0,0,0,20,7.0,HOME,305,DePaul,Blue Demons,DEP,401168345,2020,2,2019-12-05
1529,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,25-58,43.1,11-28,39.3,18-21,85.7,33,10,23,0,15,7,3,14,1,14,0,0,0,11,12.0,AWAY,305,DePaul,Blue Demons,DEP,401168352,2020,2,2020-01-15
1533,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,35-68,51.5,12-28,42.9,6-9,66.7,44,13,31,0,20,9,7,15,1,15,0,0,0,14,43.0,AWAY,103,Boston College,Eagles,BC,401168354,2020,2,2019-12-31
1534,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,40-67,59.7,6-14,42.9,9-14,64.3,41,13,28,0,23,9,5,14,0,14,0,0,0,16,35.0,HOME,2390,Miami,Hurricanes,MIA,401168355,2020,2,2020-01-05
1536,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,28-54,51.9,6-12,50.0,11-21,52.4,30,7,23,0,13,8,7,14,1,14,0,0,0,17,12.0,HOME,59,Georgia Tech,Yellow Jackets,GT,401168356,2020,2,2020-01-09
1539,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,33-62,53.2,11-23,47.8,13-25,52.0,39,15,24,0,20,11,8,9,0,9,0,0,0,16,35.0,AWAY,154,Wake Forest,Demon Deacons,WAKE,401168357,2020,2,2020-01-12
1540,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,27-54,50.0,8-20,40.0,10-20,50.0,27,4,23,0,13,10,2,15,0,15,0,0,0,20,4.0,HOME,228,Clemson,Tigers,CLEM,401168358,2020,2,2020-01-15
1543,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,23-62,37.1,6-25,24.0,21-29,72.4,38,14,24,0,11,13,6,16,0,16,1,1,0,18,3.0,AWAY,97,Louisville,Cardinals,LOU,401168359,2020,2,2020-01-18
1545,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,34-64,53.1,11-25,44.0,10-13,76.9,39,9,30,0,18,5,7,10,0,10,0,0,0,20,33.0,AWAY,2390,Miami,Hurricanes,MIA,401168360,2020,2,2020-01-22
1547,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,30-62,48.4,9-26,34.6,10-15,66.7,37,14,23,0,19,3,5,9,1,9,0,0,0,16,18.0,AWAY,221,Pittsburgh,Panthers,PITT,401168361,2020,2,2020-01-29
1548,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,31-54,57.4,6-17,35.3,29-33,87.9,41,12,29,0,19,6,5,19,1,19,0,0,0,29,15.0,HOME,183,Syracuse,Orange,SYR,401168362,2020,2,2020-02-02
1550,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,23-61,37.7,1-15,6.7,16-20,80.0,39,11,28,0,10,6,2,11,1,11,0,0,0,15,8.0,HOME,103,Boston College,Eagles,BC,401168363,2020,2,2020-02-05
1552,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,34-80,42.5,4-18,22.2,26-34,76.5,42,14,28,0,15,12,2,12,1,12,0,0,0,27,5.0,HOME,153,North Carolina,Tar Heels,UNC,401168364,2020,2,2020-02-08
1553,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,36-69,52.2,3-12,25.0,21-38,55.3,51,13,38,0,23,8,5,18,0,18,0,0,0,27,13.0,AWAY,150,Duke,Blue Devils,DUKE,401168364,2020,2,2020-02-08
1555,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,23-51,45.1,7-17,41.2,17-22,77.3,39,11,28,0,13,6,5,21,0,21,0,0,0,17,10.0,AWAY,52,Florida State,Seminoles,FSU,401168365,2020,2,2020-02-11
1557,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,39-69,56.5,10-22,45.5,6-7,85.7,40,6,34,0,19,11,6,9,0,9,0,0,0,15,35.0,AWAY,87,Notre Dame,Fighting Irish,ND,401168366,2020,2,2020-02-15
1558,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,26-69,37.7,4-17,23.5,10-22,45.5,43,16,27,0,6,4,5,13,0,13,0,0,0,19,0.0,HOME,152,NC State,Wolfpack,NCST,401168367,2020,2,2020-02-20
1561,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,27-62,43.5,11-26,42.3,23-31,74.2,49,14,35,0,14,4,9,9,0,9,0,0,0,13,30.0,AWAY,259,Virginia Tech,Hokies,VT,401168368,2020,2,2020-02-23
1562,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,32-75,42.7,6-23,26.1,31-34,91.2,40,11,29,0,15,7,6,16,0,16,0,0,0,34,12.0,HOME,154,Wake Forest,Demon Deacons,WAKE,401168369,2020,2,2020-02-26
1564,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,18-59,30.5,4-17,23.5,10-15,66.7,33,12,21,0,4,8,7,10,2,10,0,0,0,18,7.0,HOME,258,Virginia,Cavaliers,UVA,401168370,2020,2,2020-02-29
1567,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,30-63,47.6,5-15,33.3,23-27,85.2,46,16,30,0,14,8,6,12,0,12,0,0,0,18,19.0,AWAY,152,NC State,Wolfpack,NCST,401168371,2020,2,2020-03-03
1568,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,29-71,40.8,4-12,33.3,14-20,70.0,38,19,19,0,7,4,1,9,0,9,0,0,0,22,0.0,HOME,150,Duke,Blue Devils,DUKE,401168372,2020,2,2020-03-07
1569,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,25-53,47.2,10-21,47.6,29-33,87.9,37,10,27,0,19,6,8,12,0,12,0,0,0,15,14.0,AWAY,153,North Carolina,Tar Heels,UNC,401168372,2020,2,2020-03-07
1580,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,33-58,56.9,18-26,69.2,7-9,77.8,35,7,28,0,22,5,1,17,1,17,1,1,0,20,31.0,HOME,305,DePaul,Blue Demons,DEP,401168378,2020,2,2020-02-20
1617,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,27-57,47.4,15-29,51.7,11-13,84.6,36,9,27,0,20,5,2,11,0,11,0,0,0,15,17.0,AWAY,46,Georgetown,Hoyas,GTWN,401168396,2020,2,2020-01-11
1632,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,23-49,46.9,10-25,40.0,14-18,77.8,30,3,27,0,14,4,2,12,1,12,0,0,0,14,17.0,HOME,46,Georgetown,Hoyas,GTWN,401168404,2020,2,2020-03-07
1650,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,24-68,35.3,9-38,23.7,3-5,60.0,39,10,29,0,9,5,1,13,1,13,0,0,0,24,1.0,HOME,269,Marquette,Golden Eagles,MARQ,401168413,2020,2,2020-01-04
1663,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,24-60,40.0,9-31,29.0,15-21,71.4,41,9,32,0,14,5,3,6,1,6,0,0,0,14,18.0,AWAY,269,Marquette,Golden Eagles,MARQ,401168419,2020,2,2020-02-13
1694,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,21-48,43.8,6-21,28.6,16-22,72.7,33,2,31,0,11,7,1,10,0,10,0,0,0,19,10.0,HOME,2507,Providence,Friars,PROV,401168435,2020,2,2020-01-25
1703,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,20-57,35.1,5-30,16.7,9-18,50.0,37,10,27,0,8,8,1,12,0,12,0,0,0,20,1.0,AWAY,2507,Providence,Friars,PROV,401168439,2020,2,2020-02-29
1729,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,22-61,36.1,9-27,33.3,11-14,78.6,32,7,25,0,15,5,1,7,0,7,0,0,0,18,4.0,AWAY,2550,Seton Hall,Pirates,HALL,401168452,2020,2,2020-02-08
1732,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,28-54,51.9,13-32,40.6,10-18,55.6,32,7,25,0,14,3,0,10,0,10,0,0,0,13,14.0,HOME,2550,Seton Hall,Pirates,HALL,401168454,2020,2,2020-03-05
1760,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,29-61,47.5,12-29,41.4,9-13,69.2,40,10,30,0,14,7,2,13,0,13,0,0,0,8,24.0,HOME,2599,St. John's,Red Storm,SJU,401168468,2020,2,2020-01-28
1765,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,22-51,43.1,11-31,35.5,16-21,76.2,40,6,34,0,11,2,4,11,2,11,0,0,0,14,13.0,AWAY,2599,St. John's,Red Storm,SJU,401168470,2020,2,2020-02-26
1789,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,27-63,42.9,6-14,42.9,23-27,85.2,34,19,15,0,17,9,2,15,0,15,0,0,0,20,0.0,AWAY,59,Georgia Tech,Yellow Jackets,GT,401168484,2020,2,2020-01-04
1791,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,25-50,50.0,3-10,30.0,9-14,64.3,32,8,24,0,14,6,4,15,2,15,0,0,0,11,3.0,AWAY,258,Virginia,Cavaliers,UVA,401168485,2020,2,2020-02-16
1799,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,25-61,41.0,5-21,23.8,10-17,58.8,42,14,28,0,17,7,3,17,1,17,0,0,0,19,14.0,AWAY,221,Pittsburgh,Panthers,PITT,401168489,2020,2,2020-01-09
1803,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,28-66,42.4,6-26,23.1,14-20,70.0,39,9,30,0,18,8,3,10,0,10,0,0,0,14,13.0,AWAY,228,Clemson,Tigers,CLEM,401168491,2020,2,2020-01-11
1806,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,19-60,31.7,4-18,22.2,10-21,47.6,47,21,26,0,11,7,2,16,1,16,0,0,0,16,3.0,HOME,221,Pittsburgh,Panthers,PITT,401168493,2020,2,2020-01-18
1808,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,28-64,43.8,7-22,31.8,14-20,70.0,43,6,37,0,17,1,2,13,0,13,0,0,0,15,12.0,HOME,259,Virginia Tech,Hokies,VT,401168494,2020,2,2020-01-23
