,team_short_display_name,game_id,starting_lineup,athlete_display_name,min,oreb,dreb,reb,ast,stl,blk,to,pf,pts,starter,ejected,did_not_play,active,athlete_jersey,athlete_id,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_name,team_logo,team_id,team_abbreviation,team_color,season,season_type,game_date,FGM,FGA,3PM,3PA,FTM,FTA,largest_lead,home_away,opponent_id,opponent_abbrev
42,Auburn,401258734,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Sharife Cooper', 'Jaylin Williams'}",Allen Flanigan,34,3,5,8,4,1,1,3,2,19,True,False,False,False,22.0,4432874,A. Flanigan,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432874.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-09,6,12,3,6,4,5,2.0,AWAY,333,ALA
43,Auburn,401258734,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Sharife Cooper', 'Jaylin Williams'}",Sharife Cooper,32,1,3,4,9,3,0,5,3,26,True,False,False,False,2.0,4432173,S. Cooper,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432173.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-09,8,19,1,7,9,10,2.0,AWAY,333,ALA
44,Auburn,401258734,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Sharife Cooper', 'Jaylin Williams'}",Jamal Johnson,26,0,2,2,1,1,0,2,4,10,True,False,False,False,1.0,4278281,J. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278281.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-09,3,6,2,4,2,3,2.0,AWAY,333,ALA
45,Auburn,401258734,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Sharife Cooper', 'Jaylin Williams'}",Javon Franklin,6,0,1,1,0,0,0,0,0,0,False,False,False,False,4.0,4592747,J. Franklin,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592747.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-09,0,1,0,0,0,0,2.0,AWAY,333,ALA
46,Auburn,401258734,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Sharife Cooper', 'Jaylin Williams'}",Chris Moore,3,0,1,1,0,0,0,2,0,0,False,False,False,False,5.0,4433200,C. Moore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433200.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-09,0,0,0,0,0,0,2.0,AWAY,333,ALA
47,Auburn,401258734,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Sharife Cooper', 'Jaylin Williams'}",Dylan Cardwell,26,1,3,4,0,1,2,2,1,6,False,False,False,False,44.0,4433174,D. Cardwell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433174.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-09,2,4,0,0,2,2,2.0,AWAY,333,ALA
48,Auburn,401258734,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Sharife Cooper', 'Jaylin Williams'}",Babatunde Akingbola,5,0,2,2,0,0,0,0,2,0,False,False,False,False,13.0,4431873,B. Akingbola,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431873.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-09,0,1,0,0,0,0,2.0,AWAY,333,ALA
49,Auburn,401258734,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Sharife Cooper', 'Jaylin Williams'}",Devan Cambridge,24,0,2,2,1,0,1,2,3,10,False,False,False,False,35.0,4592749,D. Cambridge,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592749.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-09,4,6,1,3,1,1,2.0,AWAY,333,ALA
50,Auburn,401258746,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Sharife Cooper', 'Jaylin Williams'}",JT Thor,16,0,8,8,1,0,0,1,4,11,True,False,False,False,10.0,4702233,J. Thor,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702233.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-14,3,3,1,1,4,7,23.0,HOME,61,UGA
51,Auburn,401258746,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Sharife Cooper', 'Jaylin Williams'}",Jaylin Williams,32,1,3,4,0,1,5,2,2,11,True,False,False,False,23.0,4431776,J. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431776.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-14,5,7,0,1,1,2,23.0,HOME,61,UGA
