,athlete_display_name,team_short_display_name,min,fg,fg3,ft,oreb,dreb,reb,ast,stl,blk,to,pf,pts,starter,ejected,did_not_play,active,athlete_jersey,athlete_id,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_name,team_logo,team_id,team_abbreviation,team_color,game_id,season,season_type,game_date
4596,Walker Kessler,Auburn,27,7-11,0-3,1-2,2,4,6,1,1,6,0,1,15,True,False,False,False,13.0,4433136,W. Kessler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433136.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364878,2022,2,2022-01-20
4597,Jabari Smith,Auburn,23,5-10,2-6,0-0,1,6,7,3,0,1,2,1,12,True,False,False,False,10.0,4432639,J. Smith,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432639.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364878,2022,2,2022-01-20
4598,Allen Flanigan,Auburn,24,3-6,2-3,2-2,0,4,4,3,1,0,2,3,10,True,False,False,False,22.0,4432874,A. Flanigan,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432874.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364878,2022,2,2022-01-20
4599,K.D. Johnson,Auburn,23,4-10,3-8,1-2,2,0,2,1,2,0,0,3,12,True,False,False,False,0.0,4432363,K. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432363.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364878,2022,2,2022-01-20
4600,Zep Jasper,Auburn,24,1-6,1-5,0-0,0,3,3,0,1,0,0,1,3,True,False,False,False,12.0,4311618,Z. Jasper,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4311618.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364878,2022,2,2022-01-20
4601,Chris Moore,Auburn,4,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,5.0,4433200,C. Moore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433200.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364878,2022,2,2022-01-20
4602,Jaylin Williams,Auburn,17,5-9,1-3,2-2,3,2,5,0,1,0,0,1,13,False,False,False,False,2.0,4431776,J. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431776.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364878,2022,2,2022-01-20
4603,Dylan Cardwell,Auburn,13,2-2,0-0,0-0,3,1,4,0,1,3,2,4,4,False,False,False,False,44.0,4433174,D. Cardwell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433174.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364878,2022,2,2022-01-20
4604,Devan Cambridge,Auburn,18,1-6,0-3,0-0,0,2,2,1,0,0,0,2,2,False,False,False,False,35.0,4592749,D. Cambridge,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592749.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364878,2022,2,2022-01-20
4605,Wendell Green Jr.,Auburn,26,5-12,1-5,1-1,0,3,3,11,4,0,2,2,12,False,False,False,False,1.0,4433198,W. Green Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433198.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364878,2022,2,2022-01-20
4606,Preston Cook,Auburn,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,14.0,4403230,P. Cook,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4403230.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364878,2022,2,2022-01-20
4706,Oscar Tshiebwe,Kentucky,38,7-12,0-0,2-2,4,10,14,1,2,4,1,1,16,True,False,False,False,34.0,4432827,O. Tshiebwe,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432827.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401364884,2022,2,2022-01-22
4707,Keion Brooks Jr.,Kentucky,23,3-8,0-1,0-0,3,1,4,0,1,1,2,4,6,True,False,False,False,12.0,4431689,K. Brooks Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431689.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401364884,2022,2,2022-01-22
4708,TyTy Washington Jr.,Kentucky,9,2-4,0-1,0-0,0,0,0,1,1,0,0,0,4,True,False,False,False,3.0,4683749,T. Washington Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683749.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401364884,2022,2,2022-01-22
4709,Sahvir Wheeler,Kentucky,36,7-12,1-1,2-2,0,0,0,4,0,0,1,3,17,True,False,False,False,2.0,4431725,S. Wheeler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431725.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401364884,2022,2,2022-01-22
4710,Kellan Grady,Kentucky,40,5-9,4-7,3-4,0,2,2,1,2,0,0,2,17,True,False,False,False,31.0,4278349,K. Grady,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278349.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401364884,2022,2,2022-01-22
4711,Jacob Toppin,Kentucky,18,3-5,0-0,0-1,1,0,1,1,2,0,0,5,6,False,False,False,False,0.0,4592461,J. Toppin,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592461.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401364884,2022,2,2022-01-22
4712,Bryce Hopkins,Kentucky,1,0-1,0-0,0-0,0,0,0,0,0,0,0,1,0,False,False,False,False,23.0,4565698,B. Hopkins,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4565698.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401364884,2022,2,2022-01-22
4713,Lance Ware,Kentucky,2,0-0,0-0,0-0,0,0,0,0,0,1,1,0,0,False,False,False,False,55.0,4433152,L. Ware,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433152.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401364884,2022,2,2022-01-22
4714,Dontaie Allen,Kentucky,2,0-0,0-0,0-0,0,0,0,0,0,0,0,2,0,False,False,False,False,11.0,4431741,D. Allen,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431741.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401364884,2022,2,2022-01-22
4715,Davion Mintz,Kentucky,31,2-7,0-2,1-1,0,1,1,4,0,0,1,2,5,False,False,False,False,10.0,4065766,D. Mintz,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4065766.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401364884,2022,2,2022-01-22
4716,Walker Kessler,Auburn,31,8-10,0-0,3-4,2,5,7,2,0,2,1,3,19,True,False,False,False,13.0,4433136,W. Kessler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433136.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364884,2022,2,2022-01-22
4717,Jabari Smith,Auburn,29,5-10,1-4,3-3,0,7,7,2,1,2,2,2,14,True,False,False,False,10.0,4432639,J. Smith,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432639.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364884,2022,2,2022-01-22
4718,Allen Flanigan,Auburn,29,2-5,0-2,4-6,0,4,4,2,0,0,2,1,8,True,False,False,False,22.0,4432874,A. Flanigan,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432874.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364884,2022,2,2022-01-22
4719,K.D. Johnson,Auburn,33,4-6,3-5,6-7,2,2,4,0,0,0,1,0,17,True,False,False,False,0.0,4432363,K. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432363.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364884,2022,2,2022-01-22
4720,Zep Jasper,Auburn,17,1-1,0-0,0-0,1,0,1,3,0,0,0,1,2,True,False,False,False,12.0,4311618,Z. Jasper,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4311618.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364884,2022,2,2022-01-22
4721,Jaylin Williams,Auburn,11,2-2,0-0,3-3,0,1,1,0,0,0,0,1,7,False,False,False,False,2.0,4431776,J. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431776.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364884,2022,2,2022-01-22
4722,Dylan Cardwell,Auburn,8,0-1,0-0,0-0,1,0,1,0,0,1,1,0,0,False,False,False,False,44.0,4433174,D. Cardwell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433174.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364884,2022,2,2022-01-22
4723,Devan Cambridge,Auburn,13,1-1,0-0,0-0,0,1,1,1,0,0,0,0,2,False,False,False,False,35.0,4592749,D. Cambridge,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592749.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364884,2022,2,2022-01-22
4724,Wendell Green Jr.,Auburn,29,2-8,2-5,5-6,0,0,0,5,1,0,3,4,11,False,False,False,False,1.0,4433198,W. Green Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433198.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364884,2022,2,2022-01-22
4733,Olivier Nkamhoua,Tennessee,16,0-1,0-0,0-0,1,3,4,2,0,0,3,2,0,True,False,False,False,13.0,4431832,O. Nkamhoua,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431832.png,Forward,F,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401364885,2022,2,2022-01-22
4734,Uros Plavsic,Tennessee,28,5-7,0-0,2-4,2,4,6,0,0,1,1,2,12,True,False,False,False,33.0,4397023,U. Plavsic,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397023.png,Forward,F,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401364885,2022,2,2022-01-22
4735,Santiago Vescovi,Tennessee,38,5-11,5-11,1-2,1,5,6,5,1,0,4,0,16,True,False,False,False,25.0,4609299,S. Vescovi,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4609299.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401364885,2022,2,2022-01-22
4736,Kennedy Chandler,Tennessee,32,4-13,1-5,0-1,0,2,2,6,0,0,1,3,9,True,False,False,False,1.0,4432646,K. Chandler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432646.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401364885,2022,2,2022-01-22
4737,Josiah-Jordan James,Tennessee,24,2-6,2-6,3-6,0,5,5,2,1,0,1,4,9,True,False,False,False,30.0,4431685,J. James,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431685.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401364885,2022,2,2022-01-22
4738,Brandon Huntley-Hatfield,Tennessee,14,1-3,0-0,0-0,2,4,6,1,1,0,1,1,2,False,False,False,False,2.0,4432680,B. Huntley-Hatfield,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432680.png,Forward,F,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401364885,2022,2,2022-01-22
4739,John Fulkerson,Tennessee,14,3-3,0-0,2-3,1,0,1,1,0,0,0,3,8,False,False,False,False,10.0,4066215,J. Fulkerson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066215.png,Forward,F,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401364885,2022,2,2022-01-22
4740,Zakai Zeigler,Tennessee,17,1-4,1-4,2-2,1,2,3,1,0,0,2,2,5,False,False,False,False,5.0,4883573,Z. Zeigler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4883573.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401364885,2022,2,2022-01-22
4741,Jahmai Mashack,Tennessee,7,0-1,0-0,0-0,1,0,1,0,0,0,1,0,0,False,False,False,False,15.0,4683934,J. Mashack,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683934.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401364885,2022,2,2022-01-22
4742,Justin Powell,Tennessee,10,1-2,1-2,0-0,0,0,0,0,0,0,0,0,3,False,False,False,False,24.0,4432250,J. Powell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432250.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401364885,2022,2,2022-01-22
4762,Walker Kessler,Auburn,30,5-10,0-1,3-4,7,5,12,0,0,2,1,2,13,True,False,False,False,13.0,4433136,W. Kessler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433136.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364887,2022,2,2022-01-26
4763,Jabari Smith,Auburn,33,2-15,1-7,0-0,3,7,10,1,0,2,0,1,5,True,False,False,False,10.0,4432639,J. Smith,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432639.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364887,2022,2,2022-01-26
4764,Allen Flanigan,Auburn,28,1-6,0-2,0-0,1,3,4,1,1,1,4,2,2,True,False,False,False,22.0,4432874,A. Flanigan,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432874.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364887,2022,2,2022-01-26
4765,K.D. Johnson,Auburn,28,6-13,1-4,4-5,0,2,2,1,3,0,2,2,17,True,False,False,False,0.0,4432363,K. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432363.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364887,2022,2,2022-01-26
4766,Zep Jasper,Auburn,23,1-3,1-2,0-0,0,2,2,0,1,0,0,2,3,True,False,False,False,12.0,4311618,Z. Jasper,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4311618.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364887,2022,2,2022-01-26
4767,Jaylin Williams,Auburn,10,1-4,1-3,0-0,0,1,1,0,0,1,0,0,3,False,False,False,False,2.0,4431776,J. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431776.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364887,2022,2,2022-01-26
4768,Dylan Cardwell,Auburn,7,1-2,0-0,0-0,1,0,1,0,0,0,1,3,2,False,False,False,False,44.0,4433174,D. Cardwell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433174.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364887,2022,2,2022-01-26
4769,Devan Cambridge,Auburn,19,2-7,0-1,0-2,9,0,9,0,0,0,1,0,4,False,False,False,False,35.0,4592749,D. Cambridge,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592749.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364887,2022,2,2022-01-26
4770,Wendell Green Jr.,Auburn,22,2-9,2-7,0-0,1,2,3,5,1,0,1,2,6,False,False,False,False,1.0,4433198,W. Green Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433198.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401364887,2022,2,2022-01-26
4789,Oscar Tshiebwe,Kentucky,37,7-11,0-0,7-11,7,15,22,1,3,1,4,3,21,True,False,False,False,34.0,4432827,O. Tshiebwe,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432827.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401364888,2022,2,2022-01-26
4790,Keion Brooks Jr.,Kentucky,30,5-10,0-1,2-2,2,4,6,2,0,1,3,4,12,True,False,False,False,12.0,4431689,K. Brooks Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431689.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401364888,2022,2,2022-01-26
4791,Sahvir Wheeler,Kentucky,32,5-10,0-2,5-7,0,0,0,6,1,0,2,3,15,True,False,False,False,2.0,4431725,S. Wheeler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431725.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401364888,2022,2,2022-01-26
4792,Kellan Grady,Kentucky,43,7-16,4-11,0-0,0,2,2,2,0,0,2,2,18,True,False,False,False,31.0,4278349,K. Grady,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278349.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401364888,2022,2,2022-01-26
4793,Davion Mintz,Kentucky,36,2-9,0-3,0-0,0,2,2,4,1,0,2,4,4,True,False,False,False,10.0,4065766,D. Mintz,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4065766.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401364888,2022,2,2022-01-26
4794,Daimion Collins,Kentucky,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,4.0,4611412,D. Collins,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4611412.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401364888,2022,2,2022-01-26
4795,Jacob Toppin,Kentucky,15,1-2,1-1,0-0,0,2,2,0,0,0,1,2,3,False,False,False,False,0.0,4592461,J. Toppin,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592461.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401364888,2022,2,2022-01-26
4796,Bryce Hopkins,Kentucky,5,1-1,0-0,0-0,0,1,1,0,0,1,1,0,2,False,False,False,False,23.0,4565698,B. Hopkins,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4565698.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401364888,2022,2,2022-01-26
4797,Lance Ware,Kentucky,8,1-1,0-0,0-0,1,3,4,1,0,0,0,1,2,False,False,False,False,55.0,4433152,L. Ware,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433152.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401364888,2022,2,2022-01-26
4798,Dontaie Allen,Kentucky,18,2-6,1-5,0-0,2,1,3,0,0,1,1,1,5,False,False,False,False,11.0,4431741,D. Allen,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431741.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401364888,2022,2,2022-01-26
4809,Olivier Nkamhoua,Tennessee,21,3-7,0-0,0-0,1,3,4,3,0,0,1,1,6,True,False,False,False,13.0,4431832,O. Nkamhoua,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431832.png,Forward,F,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401364889,2022,2,2022-01-26
4810,Uros Plavsic,Tennessee,9,0-0,0-0,0-0,0,1,1,0,1,0,0,2,0,True,False,False,False,33.0,4397023,U. Plavsic,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397023.png,Forward,F,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401364889,2022,2,2022-01-26
4811,Santiago Vescovi,Tennessee,28,6-10,5-8,6-6,0,3,3,4,0,0,2,2,23,True,False,False,False,25.0,4609299,S. Vescovi,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4609299.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401364889,2022,2,2022-01-26
4812,Kennedy Chandler,Tennessee,30,5-13,1-3,6-6,1,0,1,5,0,0,3,3,17,True,False,False,False,1.0,4432646,K. Chandler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432646.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401364889,2022,2,2022-01-26
4813,Josiah-Jordan James,Tennessee,38,3-8,1-5,2-2,1,8,9,4,1,1,4,3,9,True,False,False,False,30.0,4431685,J. James,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431685.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401364889,2022,2,2022-01-26
4814,Brandon Huntley-Hatfield,Tennessee,4,0-0,0-0,0-0,0,1,1,0,0,0,1,0,0,False,False,False,False,2.0,4432680,B. Huntley-Hatfield,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432680.png,Forward,F,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401364889,2022,2,2022-01-26
4815,John Fulkerson,Tennessee,18,3-5,0-0,3-3,2,0,2,0,0,3,1,2,9,False,False,False,False,10.0,4066215,J. Fulkerson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066215.png,Forward,F,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401364889,2022,2,2022-01-26
4816,Zakai Zeigler,Tennessee,26,4-7,3-5,0-0,1,5,6,4,2,1,2,3,11,False,False,False,False,5.0,4883573,Z. Zeigler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4883573.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401364889,2022,2,2022-01-26
4817,Jahmai Mashack,Tennessee,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,15.0,4683934,J. Mashack,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683934.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401364889,2022,2,2022-01-26
4818,Justin Powell,Tennessee,22,1-4,1-2,0-0,2,2,4,2,2,0,0,0,3,False,False,False,False,24.0,4432250,J. Powell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432250.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401364889,2022,2,2022-01-26
4819,Victor Bailey Jr.,Tennessee,2,0-1,0-1,0-1,1,0,1,0,0,0,0,0,0,False,False,False,False,12.0,4278512,V. Bailey Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278512.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,401364889,2022,2,2022-01-26
4920,Flo Thamba,Baylor,16,1-4,0-0,1-1,0,1,1,0,0,0,1,2,3,True,False,False,False,0.0,4395692,F. Thamba,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395692.png,Forward,F,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,401364895,2022,2,2022-01-29
4921,Kendall Brown,Baylor,31,3-5,0-0,4-4,4,1,5,1,1,0,3,3,10,True,False,False,False,2.0,4433254,K. Brown,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433254.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,401364895,2022,2,2022-01-29
4922,Matthew Mayer,Baylor,17,4-8,2-4,2-3,0,2,2,0,1,0,0,3,12,True,False,False,False,24.0,4395697,M. Mayer,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395697.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,401364895,2022,2,2022-01-29
4923,Adam Flagler,Baylor,34,5-13,4-8,2-2,2,1,3,1,0,0,2,3,16,True,False,False,False,10.0,4397654,A. Flagler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397654.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,401364895,2022,2,2022-01-29
4924,James Akinjo,Baylor,32,4-13,0-2,0-0,2,0,2,7,3,0,6,3,8,True,False,False,False,11.0,4397072,J. Akinjo,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397072.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,401364895,2022,2,2022-01-29
4925,Jeremy Sochan,Baylor,32,6-9,1-3,4-6,2,6,8,1,2,0,4,4,17,False,False,False,False,1.0,4610139,J. Sochan,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4610139.png,Forward,F,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,401364895,2022,2,2022-01-29
4926,Jonathan Tchamwa Tchatchoua,Baylor,15,1-2,0-0,3-4,1,1,2,0,0,1,0,2,5,False,False,False,False,23.0,4397436,J. Tchamwa Tchatchoua,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397436.png,Forward,F,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,401364895,2022,2,2022-01-29
