,athlete_display_name,team_short_display_name,min,fg,fg3,ft,oreb,dreb,reb,ast,stl,blk,to,pf,pts,starter,ejected,did_not_play,active,athlete_jersey,athlete_id,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_name,team_logo,team_id,team_abbreviation,team_color,game_id,season,season_type,game_date
41162,Jalen Suggs,Gonzaga,23,4-6,2-4,2-4,0,7,7,7,1,0,2,2,12,True,False,False,False,1.0,4432165,J. Suggs,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432165.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401261645,2021,2,2020-12-22
41163,Joel Ayayi,Gonzaga,22,0-2,0-2,0-0,1,1,2,1,1,0,1,1,0,True,False,False,False,11.0,4280150,J. Ayayi,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4280150.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401261645,2021,2,2020-12-22
41164,Oumar Ballo,Gonzaga,10,0-1,0-0,3-4,1,2,3,1,1,0,1,1,3,False,False,False,False,21.0,4594109,O. Ballo,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4594109.png,Center,C,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401261645,2021,2,2020-12-22
41165,Will Graves,Gonzaga,2,0-0,0-0,0-0,0,2,2,0,0,0,0,0,0,False,False,False,False,35.0,4597889,W. Graves,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4597889.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401261645,2021,2,2020-12-22
41166,Dominick Harris,Gonzaga,19,3-5,2-2,2-2,0,0,0,2,0,0,2,0,10,False,False,False,False,55.0,4432198,D. Harris,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432198.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401261645,2021,2,2020-12-22
41167,Julian Strawther,Gonzaga,12,4-6,0-1,0-0,1,0,1,0,1,0,1,1,8,False,False,False,False,0.0,4432181,J. Strawther,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432181.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401261645,2021,2,2020-12-22
41168,Andrew Nembhard,Gonzaga,22,3-6,0-2,0-0,0,5,5,4,2,0,1,1,6,False,False,False,False,3.0,4395712,A. Nembhard,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395712.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401261645,2021,2,2020-12-22
41169,Aaron Cook,Gonzaga,15,1-3,0-2,0-0,2,0,2,0,0,0,2,1,2,False,False,False,False,4.0,4067063,A. Cook,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4067063.png,Guard,G,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,2250,GONZ,002967,401261645,2021,2,2020-12-22
41392,JT Thor,Auburn,27,3-6,2-4,2-2,1,3,4,4,1,0,1,1,10,True,False,False,False,10.0,4702233,J. Thor,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702233.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401261660,2021,2,2020-12-05
41393,Jaylin Williams,Auburn,31,5-8,2-3,1-4,0,4,4,4,1,1,2,4,13,True,False,False,False,23.0,4431776,J. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431776.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401261660,2021,2,2020-12-05
41394,Devan Cambridge,Auburn,23,4-11,4-11,0-2,1,1,2,2,2,0,2,1,12,True,False,False,False,35.0,4592749,D. Cambridge,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592749.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401261660,2021,2,2020-12-05
41395,Allen Flanigan,Auburn,23,5-8,4-6,0-0,1,1,2,3,0,1,3,4,14,True,False,False,False,22.0,4432874,A. Flanigan,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432874.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401261660,2021,2,2020-12-05
41396,Justin Powell,Auburn,31,7-9,7-9,5-6,0,4,4,9,0,0,1,2,26,True,False,False,False,24.0,4432250,J. Powell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432250.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401261660,2021,2,2020-12-05
41397,Chris Moore,Auburn,13,2-4,1-2,0-0,2,3,5,0,1,1,3,1,5,False,False,False,False,5.0,4433200,C. Moore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433200.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401261660,2021,2,2020-12-05
41398,Dylan Cardwell,Auburn,11,0-0,0-0,0-0,1,5,6,1,0,0,2,0,0,False,False,False,False,44.0,4433174,D. Cardwell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433174.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401261660,2021,2,2020-12-05
41399,Babatunde Akingbola,Auburn,11,1-1,0-0,0-0,0,0,0,0,0,1,0,1,2,False,False,False,False,13.0,4431873,B. Akingbola,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431873.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401261660,2021,2,2020-12-05
41400,Tyrell Jones,Auburn,9,0-1,0-1,0-0,0,1,1,1,0,0,2,0,0,False,False,False,False,,4432853,T. Jones,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432853.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401261660,2021,2,2020-12-05
41401,Jamal Johnson,Auburn,21,3-6,2-5,0-0,2,2,4,0,1,0,1,1,8,False,False,False,False,1.0,4278281,J. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278281.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401261660,2021,2,2020-12-05
43810,Isaiah Livers,Michigan,35,7-14,3-8,0-0,1,8,9,3,1,0,2,1,17,True,False,False,False,2.0,4277957,I. Livers,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277957.png,Forward,F,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,130,MICH,00274c,401262142,2021,2,2020-11-25
43811,Austin Davis,Michigan,12,0-1,0-0,2-2,1,5,6,0,0,0,2,1,2,True,False,False,False,51.0,4066380,A. Davis,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066380.png,Forward,F,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,130,MICH,00274c,401262142,2021,2,2020-11-25
43812,Franz Wagner,Michigan,26,4-10,0-4,1-3,1,5,6,2,1,1,0,1,9,True,False,False,False,21.0,4566434,F. Wagner,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4566434.png,Guard,G,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,130,MICH,00274c,401262142,2021,2,2020-11-25
43813,Eli Brooks,Michigan,32,4-7,1-2,2-2,0,2,2,4,1,0,1,0,11,True,False,False,False,55.0,4277960,E. Brooks,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277960.png,Guard,G,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,130,MICH,00274c,401262142,2021,2,2020-11-25
43814,Mike Smith,Michigan,32,4-6,1-2,7-8,0,1,1,8,0,0,1,3,16,True,False,False,False,12.0,4066806,M. Smith,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066806.png,Guard,G,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,130,MICH,00274c,401262142,2021,2,2020-11-25
43815,Terrance Williams II,Michigan,7,2-5,0-2,0-0,1,3,4,0,0,0,1,0,4,False,False,False,False,5.0,4702236,T. Williams II,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702236.png,Forward,F,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,130,MICH,00274c,401262142,2021,2,2020-11-25
43816,Brandon Johns Jr.,Michigan,14,2-2,0-0,3-3,0,2,2,2,0,0,0,3,7,False,False,False,False,23.0,4397206,B. Johns Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397206.png,Forward,F,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,130,MICH,00274c,401262142,2021,2,2020-11-25
43817,Hunter Dickinson,Michigan,18,4-7,0-1,3-4,3,5,8,1,0,1,1,3,11,False,False,False,False,1.0,4432180,H. Dickinson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432180.png,Center,C,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,130,MICH,00274c,401262142,2021,2,2020-11-25
43818,Zeb Jackson,Michigan,3,0-1,0-1,0-0,0,0,0,0,0,0,0,2,0,False,False,False,False,3.0,4433172,Z. Jackson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433172.png,Guard,G,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,130,MICH,00274c,401262142,2021,2,2020-11-25
43819,Chaundee Brown,Michigan,21,6-8,5-7,2-4,2,2,4,3,0,1,2,2,19,False,False,False,False,15.0,4278045,C. Brown,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278045.png,Guard,G,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,130,MICH,00274c,401262142,2021,2,2020-11-25
45757,Flo Thamba,Baylor,13,2-2,0-0,0-3,0,0,0,0,0,0,0,3,4,True,False,False,False,0.0,4395692,F. Thamba,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395692.png,Forward,F,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,401262279,2021,2,2020-12-03
45758,Mark Vital,Baylor,27,2-7,0-0,2-2,4,3,7,1,1,1,0,1,6,True,False,False,False,11.0,4066292,M. Vital,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066292.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,401262279,2021,2,2020-12-03
45759,Jared Butler,Baylor,30,6-18,0-4,0-1,2,3,5,3,3,1,3,1,12,True,False,False,False,12.0,4395695,J. Butler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395695.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,401262279,2021,2,2020-12-03
45760,Davion Mitchell,Baylor,31,5-8,4-5,1-2,1,3,4,7,2,0,3,4,15,True,False,False,False,45.0,4278053,D. Mitchell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278053.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,401262279,2021,2,2020-12-03
45761,MaCio Teague,Baylor,32,4-10,0-2,3-4,1,1,2,0,0,0,0,0,11,True,False,False,False,31.0,4067696,M. Teague,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4067696.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,401262279,2021,2,2020-12-03
45762,Jonathan Tchamwa Tchatchoua,Baylor,24,2-4,0-0,5-6,6,3,9,0,0,0,1,4,9,False,False,False,False,23.0,4397436,J. Tchamwa Tchatchoua,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397436.png,Forward,F,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,401262279,2021,2,2020-12-03
45763,Adam Flagler,Baylor,29,6-11,2-6,4-4,1,2,3,3,0,0,0,3,18,False,False,False,False,10.0,4397654,A. Flagler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397654.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,401262279,2021,2,2020-12-03
45764,Matthew Mayer,Baylor,14,3-6,1-1,0-2,1,6,7,0,1,2,0,0,7,False,False,False,False,24.0,4395697,M. Mayer,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395697.png,Guard,G,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,239,BAY,004834,401262279,2021,2,2020-12-03
45804,Trevion Williams,Purdue,21,4-12,0-0,0-0,5,9,14,2,0,1,4,2,8,True,False,False,False,50.0,4397246,T. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397246.png,Forward,F,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401262283,2021,2,2020-12-01
45805,Aaron Wheeler,Purdue,23,4-8,1-4,0-0,2,4,6,0,1,0,1,1,9,True,False,False,False,1.0,4277982,A. Wheeler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277982.png,Forward,F,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401262283,2021,2,2020-12-01
45806,Brandon Newman,Purdue,27,7-11,4-7,3-3,1,3,4,3,0,0,1,2,21,True,False,False,False,5.0,4592726,B. Newman,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592726.png,Guard,G,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401262283,2021,2,2020-12-01
45807,Isaiah Thompson,Purdue,30,2-5,2-4,0-0,0,2,2,6,1,0,0,3,6,True,False,False,False,11.0,4431749,I. Thompson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431749.png,Guard,G,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401262283,2021,2,2020-12-01
45808,Sasha Stefanovic,Purdue,29,6-9,6-9,2-2,0,1,1,7,0,0,0,1,20,True,False,False,False,55.0,4277985,S. Stefanovic,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277985.png,Guard,G,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401262283,2021,2,2020-12-01
45809,Matt Frost,Purdue,3,1-1,1-1,0-0,0,0,0,1,0,0,0,0,3,False,False,False,False,21.0,4592727,M. Frost,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592727.png,Forward,F,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401262283,2021,2,2020-12-01
45810,Mason Gillis,Purdue,20,3-4,1-2,0-0,1,1,2,1,1,0,1,1,7,False,False,False,False,0.0,4431753,M. Gillis,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431753.png,Forward,F,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401262283,2021,2,2020-12-01
45811,Zach Edey,Purdue,19,4-5,0-0,5-6,3,4,7,0,0,0,3,4,13,False,False,False,False,15.0,4600663,Z. Edey,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4600663.png,Center,C,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401262283,2021,2,2020-12-01
45812,Chase Martin,Purdue,3,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,22.0,4702334,C. Martin,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702334.png,Guard,G,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401262283,2021,2,2020-12-01
45813,Ethan Morton,Purdue,22,1-3,1-3,0-0,0,2,2,6,1,0,2,0,3,False,False,False,False,25.0,4433151,E. Morton,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433151.png,Guard,G,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401262283,2021,2,2020-12-01
45814,Jared Wulbrun,Purdue,3,1-1,1-1,0-0,0,0,0,1,0,0,0,0,3,False,False,False,False,14.0,4405098,J. Wulbrun,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4405098.png,Guard,G,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401262283,2021,2,2020-12-01
47141,Isaiah Livers,Michigan,32,8-12,5-7,1-1,1,2,3,3,0,4,2,4,22,True,False,False,False,2.0,4277957,I. Livers,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277957.png,Forward,F,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,130,MICH,00274c,401262491,2021,2,2020-11-29
47142,Austin Davis,Michigan,13,2-4,0-0,2-3,2,0,2,0,1,0,1,1,6,True,False,False,False,51.0,4066380,A. Davis,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066380.png,Forward,F,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,130,MICH,00274c,401262491,2021,2,2020-11-29
47143,Franz Wagner,Michigan,32,2-5,0-2,2-2,1,12,13,3,2,0,5,2,6,True,False,False,False,21.0,4566434,F. Wagner,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4566434.png,Guard,G,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,130,MICH,00274c,401262491,2021,2,2020-11-29
47144,Eli Brooks,Michigan,41,2-6,2-5,0-0,0,2,2,5,1,0,5,3,6,True,False,False,False,55.0,4277960,E. Brooks,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277960.png,Guard,G,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,130,MICH,00274c,401262491,2021,2,2020-11-29
47145,Mike Smith,Michigan,18,1-4,0-3,0-0,0,3,3,4,0,0,3,4,2,True,False,False,False,12.0,4066806,M. Smith,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066806.png,Guard,G,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,130,MICH,00274c,401262491,2021,2,2020-11-29
47146,Terrance Williams II,Michigan,14,3-4,0-0,1-5,2,2,4,2,1,0,1,1,7,False,False,False,False,5.0,4702236,T. Williams II,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702236.png,Forward,F,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,130,MICH,00274c,401262491,2021,2,2020-11-29
47147,Brandon Johns Jr.,Michigan,14,3-5,0-0,2-2,0,4,4,0,1,0,0,1,8,False,False,False,False,23.0,4397206,B. Johns Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397206.png,Forward,F,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,130,MICH,00274c,401262491,2021,2,2020-11-29
47148,Hunter Dickinson,Michigan,25,6-8,0-0,7-9,2,2,4,4,1,0,1,2,19,False,False,False,False,1.0,4432180,H. Dickinson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432180.png,Center,C,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,130,MICH,00274c,401262491,2021,2,2020-11-29
47149,Zeb Jackson,Michigan,8,0-0,0-0,0-0,0,1,1,2,0,0,0,2,0,False,False,False,False,3.0,4433172,Z. Jackson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433172.png,Guard,G,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,130,MICH,00274c,401262491,2021,2,2020-11-29
47150,Chaundee Brown,Michigan,28,2-14,1-10,0-0,1,5,6,1,0,1,2,0,5,False,False,False,False,15.0,4278045,C. Brown,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278045.png,Guard,G,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,130,MICH,00274c,401262491,2021,2,2020-11-29
50121,JT Thor,Auburn,18,3-7,1-2,0-1,0,3,3,0,0,0,2,2,7,True,False,False,False,10.0,4702233,J. Thor,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702233.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401263119,2021,2,2020-12-12
50122,Jaylin Williams,Auburn,26,3-8,0-2,0-0,1,2,3,8,0,2,1,4,6,True,False,False,False,23.0,4431776,J. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431776.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401263119,2021,2,2020-12-12
50123,Devan Cambridge,Auburn,20,2-7,0-4,0-1,1,0,1,0,0,0,1,2,4,True,False,False,False,35.0,4592749,D. Cambridge,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592749.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401263119,2021,2,2020-12-12
50124,Allen Flanigan,Auburn,32,5-10,1-5,5-8,1,3,4,1,1,0,0,0,16,True,False,False,False,22.0,4432874,A. Flanigan,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432874.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401263119,2021,2,2020-12-12
50125,Justin Powell,Auburn,33,9-13,4-6,4-6,1,7,8,2,1,0,5,0,26,True,False,False,False,24.0,4432250,J. Powell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432250.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401263119,2021,2,2020-12-12
50126,Javon Franklin,Auburn,4,1-2,0-0,0-0,2,2,4,0,0,0,0,1,2,False,False,False,False,4.0,4592747,J. Franklin,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592747.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401263119,2021,2,2020-12-12
50127,Chris Moore,Auburn,7,1-2,0-1,0-0,1,0,1,0,0,0,0,1,2,False,False,False,False,5.0,4433200,C. Moore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433200.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401263119,2021,2,2020-12-12
50128,Dylan Cardwell,Auburn,14,1-2,0-0,0-2,4,1,5,0,0,0,1,2,2,False,False,False,False,44.0,4433174,D. Cardwell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433174.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401263119,2021,2,2020-12-12
50129,Babatunde Akingbola,Auburn,16,1-2,0-1,2-2,1,1,2,0,2,1,1,2,4,False,False,False,False,13.0,4431873,B. Akingbola,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431873.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401263119,2021,2,2020-12-12
50130,Tyrell Jones,Auburn,8,1-3,0-1,2-2,0,1,1,0,0,0,5,1,4,False,False,False,False,,4432853,T. Jones,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432853.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401263119,2021,2,2020-12-12
50131,Jamal Johnson,Auburn,22,0-4,0-2,1-4,0,3,3,1,0,0,1,2,1,False,False,False,False,1.0,4278281,J. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278281.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401263119,2021,2,2020-12-12
50199,Mason Gillis,Purdue,14,1-3,0-2,0-0,0,0,0,0,0,0,1,3,2,True,False,False,False,0.0,4431753,M. Gillis,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431753.png,Forward,F,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401263307,2021,2,2021-01-02
50200,Trevion Williams,Purdue,27,7-14,0-0,0-3,2,6,8,2,1,1,2,3,14,True,False,False,False,50.0,4397246,T. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397246.png,Forward,F,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401263307,2021,2,2021-01-02
50201,Brandon Newman,Purdue,29,5-11,1-2,3-3,1,4,5,0,0,0,5,2,14,True,False,False,False,5.0,4592726,B. Newman,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592726.png,Guard,G,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401263307,2021,2,2021-01-02
50202,Eric Hunter Jr.,Purdue,25,0-6,0-1,0-0,0,4,4,4,2,0,3,3,0,True,False,False,False,2.0,4397243,E. Hunter Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397243.png,Guard,G,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401263307,2021,2,2021-01-02
50203,Sasha Stefanovic,Purdue,30,3-6,3-5,0-0,0,3,3,0,0,0,1,4,9,True,False,False,False,55.0,4277985,S. Stefanovic,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277985.png,Guard,G,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401263307,2021,2,2021-01-02
50204,Aaron Wheeler,Purdue,18,2-3,2-3,0-0,1,3,4,2,0,0,0,1,6,False,False,False,False,1.0,4277982,A. Wheeler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277982.png,Forward,F,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401263307,2021,2,2021-01-02
50205,Zach Edey,Purdue,12,3-6,0-0,1-2,0,4,4,0,0,3,1,1,7,False,False,False,False,15.0,4600663,Z. Edey,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4600663.png,Center,C,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401263307,2021,2,2021-01-02
50206,Jaden Ivey,Purdue,15,0-4,0-1,0-0,0,2,2,0,0,0,0,0,0,False,False,False,False,23.0,4433218,J. Ivey,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433218.png,Guard,G,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401263307,2021,2,2021-01-02
50207,Ethan Morton,Purdue,8,0-0,0-0,0-0,0,0,0,1,0,0,0,2,0,False,False,False,False,25.0,4433151,E. Morton,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433151.png,Guard,G,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401263307,2021,2,2021-01-02
50208,Isaiah Thompson,Purdue,22,1-3,1-2,3-4,1,1,2,2,0,0,1,1,6,False,False,False,False,11.0,4431749,I. Thompson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431749.png,Guard,G,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,2509,PUR,B89D29,401263307,2021,2,2021-01-02
