,athlete_display_name,team_short_display_name,min,fg,fg3,ft,oreb,dreb,reb,ast,stl,blk,to,pf,pts,starter,ejected,did_not_play,active,athlete_jersey,athlete_id,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_name,team_logo,team_id,team_abbreviation,team_color,game_id,season,season_type,game_date
15444,Joey Baker,Duke,7,0-2,0-1,0-0,0,1,1,2,1,1,1,2,0,False,False,False,False,13.0,4395624,J. Baker,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395624.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168365,2020,2,2020-02-11
15445,Jack White,Duke,3,0-0,0-0,0-0,0,0,0,0,1,0,1,1,0,False,False,False,False,41.0,4065653,J. White,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4065653.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168365,2020,2,2020-02-11
15446,Javin DeLaurier,Duke,20,0-0,0-0,2-2,0,6,6,0,1,2,1,2,2,False,False,False,False,12.0,4065650,J. DeLaurier,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4065650.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168365,2020,2,2020-02-11
15447,Alex O'Connell,Duke,13,3-5,1-3,0-0,1,3,4,0,0,0,1,0,7,False,False,False,False,5.0,4277846,A. O'Connell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277846.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168365,2020,2,2020-02-11
15457,Wendell Moore Jr.,Duke,17,0-5,0-2,2-2,0,5,5,1,0,1,2,1,2,True,False,False,False,0.0,4592187,W. Moore Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592187.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168366,2020,2,2020-02-15
15458,Matthew Hurt,Duke,27,5-9,2-4,0-0,1,8,9,3,1,0,0,2,12,True,False,False,False,21.0,4431673,M. Hurt,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431673.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168366,2020,2,2020-02-15
15459,Vernon Carey Jr.,Duke,24,8-10,1-1,4-5,0,4,4,2,1,2,2,2,21,True,False,False,False,1.0,4431669,V. Carey Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431669.png,Center,C,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168366,2020,2,2020-02-15
15460,Tre Jones,Duke,33,9-13,1-2,0-0,1,6,7,6,1,0,2,2,19,True,False,False,False,3.0,4395626,T. Jones,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395626.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168366,2020,2,2020-02-15
15461,Jordan Goldwire,Duke,31,4-5,1-1,0-0,0,2,2,1,3,0,0,1,9,True,False,False,False,14.0,4277845,J. Goldwire,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277845.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168366,2020,2,2020-02-15
15462,Joey Baker,Duke,14,3-4,2-3,0-0,0,0,0,0,1,0,0,1,8,False,False,False,False,13.0,4395624,J. Baker,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395624.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168366,2020,2,2020-02-15
15463,Jack White,Duke,9,0-3,0-2,0-0,0,2,2,1,0,1,1,2,0,False,False,False,False,41.0,4065653,J. White,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4065653.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168366,2020,2,2020-02-15
15464,Javin DeLaurier,Duke,16,3-6,1-2,0-0,0,2,2,1,0,0,1,3,7,False,False,False,False,12.0,4065650,J. DeLaurier,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4065650.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168366,2020,2,2020-02-15
15465,Justin Robinson,Duke,4,1-1,0-0,0-0,0,0,0,0,0,1,0,0,2,False,False,False,False,50.0,3913178,J. Robinson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3913178.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168366,2020,2,2020-02-15
15466,Mike Buckmire,Duke,3,1-1,0-0,0-0,1,0,1,1,0,0,0,0,2,False,False,False,False,51.0,4277849,M. Buckmire,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277849.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168366,2020,2,2020-02-15
15467,Alex O'Connell,Duke,22,5-12,2-5,0-0,2,3,5,3,4,1,1,1,12,False,False,False,False,5.0,4277846,A. O'Connell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277846.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168366,2020,2,2020-02-15
15468,Matthew Hurt,Duke,9,1-2,1-2,0-2,1,2,3,0,0,0,1,3,3,True,False,False,False,21.0,4431673,M. Hurt,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431673.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168367,2020,2,2020-02-20
15469,Vernon Carey Jr.,Duke,30,10-20,0-2,7-12,6,6,12,0,0,3,1,2,27,True,False,False,False,1.0,4431669,V. Carey Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431669.png,Center,C,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168367,2020,2,2020-02-20
15470,Cassius Stanley,Duke,23,2-5,0-0,0-2,2,4,6,0,0,0,3,3,4,True,False,False,False,2.0,4431686,C. Stanley,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431686.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168367,2020,2,2020-02-20
15471,Tre Jones,Duke,35,6-18,2-5,3-5,2,7,9,4,2,0,2,1,17,True,False,False,False,3.0,4395626,T. Jones,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395626.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168367,2020,2,2020-02-20
15472,Jordan Goldwire,Duke,31,3-9,1-4,0-0,0,0,0,0,1,0,2,2,7,True,False,False,False,14.0,4277845,J. Goldwire,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277845.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168367,2020,2,2020-02-20
15473,Wendell Moore Jr.,Duke,29,2-5,0-1,0-0,0,7,7,1,0,0,2,3,4,False,False,False,False,0.0,4592187,W. Moore Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592187.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168367,2020,2,2020-02-20
15474,Joey Baker,Duke,8,0-2,0-1,0-0,0,0,0,0,1,0,0,1,0,False,False,False,False,13.0,4395624,J. Baker,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395624.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168367,2020,2,2020-02-20
15475,Jack White,Duke,4,0-0,0-0,0-0,0,0,0,0,0,1,0,1,0,False,False,False,False,41.0,4065653,J. White,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4065653.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168367,2020,2,2020-02-20
15476,Javin DeLaurier,Duke,11,1-4,0-0,0-1,4,0,4,1,0,1,0,2,2,False,False,False,False,12.0,4065650,J. DeLaurier,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4065650.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168367,2020,2,2020-02-20
15477,Alex O'Connell,Duke,20,1-4,0-2,0-0,0,0,0,0,0,0,2,1,2,False,False,False,False,5.0,4277846,A. O'Connell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277846.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168367,2020,2,2020-02-20
15498,Wendell Moore Jr.,Duke,26,0-5,0-2,3-4,0,4,4,3,1,1,1,0,3,True,False,False,False,0.0,4592187,W. Moore Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592187.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168368,2020,2,2020-02-23
15499,Vernon Carey Jr.,Duke,23,4-8,1-2,7-9,1,8,9,0,0,1,2,0,16,True,False,False,False,1.0,4431669,V. Carey Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431669.png,Center,C,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168368,2020,2,2020-02-23
15500,Cassius Stanley,Duke,28,7-12,5-7,2-2,3,4,7,0,0,2,0,2,21,True,False,False,False,2.0,4431686,C. Stanley,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431686.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168368,2020,2,2020-02-23
15501,Tre Jones,Duke,29,4-12,2-4,4-4,1,2,3,4,0,1,2,1,14,True,False,False,False,3.0,4395626,T. Jones,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395626.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168368,2020,2,2020-02-23
15502,Jordan Goldwire,Duke,27,3-6,0-2,1-2,2,4,6,4,1,0,0,2,7,True,False,False,False,14.0,4277845,J. Goldwire,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277845.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168368,2020,2,2020-02-23
15503,Matthew Hurt,Duke,24,4-7,2-4,6-10,3,7,10,1,1,2,2,1,16,False,False,False,False,21.0,4431673,M. Hurt,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431673.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168368,2020,2,2020-02-23
15504,Joey Baker,Duke,5,0-2,0-1,0-0,0,0,0,1,0,0,0,0,0,False,False,False,False,13.0,4395624,J. Baker,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395624.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168368,2020,2,2020-02-23
15505,Jack White,Duke,3,1-1,0-0,0-0,0,0,0,0,0,0,0,1,2,False,False,False,False,41.0,4065653,J. White,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4065653.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168368,2020,2,2020-02-23
15506,Javin DeLaurier,Duke,14,0-1,0-0,0-0,1,1,2,0,0,1,1,2,0,False,False,False,False,12.0,4065650,J. DeLaurier,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4065650.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168368,2020,2,2020-02-23
15507,Justin Robinson,Duke,3,2-3,1-2,0-0,0,0,0,0,0,1,0,1,5,False,False,False,False,50.0,3913178,J. Robinson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3913178.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168368,2020,2,2020-02-23
15508,Mike Buckmire,Duke,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,51.0,4277849,M. Buckmire,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277849.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168368,2020,2,2020-02-23
15509,Alex O'Connell,Duke,17,2-5,0-2,0-0,0,3,3,1,1,0,1,3,4,False,False,False,False,5.0,4277846,A. O'Connell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277846.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168368,2020,2,2020-02-23
15510,Wendell Moore Jr.,Duke,40,5-8,0-1,15-16,1,4,5,3,3,0,5,4,25,True,False,False,False,0.0,4592187,W. Moore Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592187.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168369,2020,2,2020-02-26
15511,Vernon Carey Jr.,Duke,19,4-10,0-1,2-2,2,5,7,0,0,2,1,5,10,True,False,False,False,1.0,4431669,V. Carey Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431669.png,Center,C,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168369,2020,2,2020-02-26
15512,Cassius Stanley,Duke,42,5-10,2-4,2-3,2,2,4,1,0,0,3,4,14,True,False,False,False,2.0,4431686,C. Stanley,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431686.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168369,2020,2,2020-02-26
15513,Tre Jones,Duke,47,7-18,1-4,9-10,0,7,7,9,0,0,4,4,24,True,False,False,False,3.0,4395626,T. Jones,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395626.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168369,2020,2,2020-02-26
15514,Jordan Goldwire,Duke,30,1-4,0-0,0-0,1,3,4,1,0,0,3,3,2,True,False,False,False,14.0,4277845,J. Goldwire,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277845.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168369,2020,2,2020-02-26
15515,Matthew Hurt,Duke,32,4-11,1-5,3-3,2,2,4,0,1,1,0,3,12,False,False,False,False,21.0,4431673,M. Hurt,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431673.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168369,2020,2,2020-02-26
15516,Joey Baker,Duke,2,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0,False,False,False,False,13.0,4395624,J. Baker,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395624.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168369,2020,2,2020-02-26
15517,Jack White,Duke,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,41.0,4065653,J. White,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4065653.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168369,2020,2,2020-02-26
15518,Javin DeLaurier,Duke,4,0-1,0-1,0-0,0,0,0,0,0,0,0,5,0,False,False,False,False,12.0,4065650,J. DeLaurier,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4065650.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168369,2020,2,2020-02-26
15519,Justin Robinson,Duke,15,3-6,0-2,0-0,1,1,2,1,2,3,0,5,6,False,False,False,False,50.0,3913178,J. Robinson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3913178.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168369,2020,2,2020-02-26
15520,Alex O'Connell,Duke,18,3-7,2-5,0-0,0,2,2,0,1,0,0,0,8,False,False,False,False,5.0,4277846,A. O'Connell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277846.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168369,2020,2,2020-02-26
15530,Wendell Moore Jr.,Duke,20,1-5,0-1,0-0,1,1,2,0,1,0,1,3,2,True,False,False,False,0.0,4592187,W. Moore Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592187.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168370,2020,2,2020-02-29
15531,Matthew Hurt,Duke,9,0-2,0-1,0-0,0,0,0,0,1,0,0,0,0,True,False,False,False,21.0,4431673,M. Hurt,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431673.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168370,2020,2,2020-02-29
15532,Vernon Carey Jr.,Duke,28,6-11,1-1,4-5,3,7,10,0,1,3,3,5,17,True,False,False,False,1.0,4431669,V. Carey Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431669.png,Center,C,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168370,2020,2,2020-02-29
15533,Cassius Stanley,Duke,29,1-9,0-3,2-4,1,3,4,1,2,1,1,2,4,True,False,False,False,2.0,4431686,C. Stanley,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431686.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168370,2020,2,2020-02-29
15534,Tre Jones,Duke,40,6-14,3-5,2-3,0,5,5,2,1,0,0,0,17,True,False,False,False,3.0,4395626,T. Jones,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395626.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168370,2020,2,2020-02-29
15535,Joey Baker,Duke,9,1-5,0-2,0-0,0,1,1,0,0,0,1,1,2,False,False,False,False,13.0,4395624,J. Baker,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395624.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168370,2020,2,2020-02-29
15536,Jack White,Duke,14,0-4,0-2,0-0,2,1,3,0,0,0,1,2,0,False,False,False,False,41.0,4065653,J. White,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4065653.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168370,2020,2,2020-02-29
15537,Javin DeLaurier,Duke,23,2-5,0-1,2-3,1,1,2,0,0,3,1,2,6,False,False,False,False,12.0,4065650,J. DeLaurier,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4065650.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168370,2020,2,2020-02-29
15538,Alex O'Connell,Duke,3,0-1,0-0,0-0,0,0,0,0,0,0,0,1,0,False,False,False,False,5.0,4277846,A. O'Connell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277846.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168370,2020,2,2020-02-29
15539,Jordan Goldwire,Duke,25,1-3,0-1,0-0,2,1,3,1,2,0,0,2,2,False,False,False,False,14.0,4277845,J. Goldwire,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277845.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168370,2020,2,2020-02-29
15557,Joey Baker,Duke,4,0-1,0-1,0-0,0,0,0,0,1,0,1,1,0,True,False,False,False,13.0,4395624,J. Baker,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395624.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168371,2020,2,2020-03-03
15558,Javin DeLaurier,Duke,6,0-1,0-0,0-0,0,4,4,0,0,1,1,1,0,True,False,False,False,12.0,4065650,J. DeLaurier,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4065650.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168371,2020,2,2020-03-03
15559,Vernon Carey Jr.,Duke,27,4-6,0-0,9-11,1,6,7,1,1,2,0,4,17,True,False,False,False,1.0,4431669,V. Carey Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431669.png,Center,C,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168371,2020,2,2020-03-03
15560,Cassius Stanley,Duke,33,7-18,0-4,4-5,4,2,6,1,0,2,2,2,18,True,False,False,False,2.0,4431686,C. Stanley,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431686.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168371,2020,2,2020-03-03
15561,Tre Jones,Duke,40,4-14,2-3,5-6,1,2,3,4,4,0,3,3,15,True,False,False,False,3.0,4395626,T. Jones,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395626.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168371,2020,2,2020-03-03
15562,Wendell Moore Jr.,Duke,26,3-6,0-1,4-4,0,6,6,1,0,0,2,1,10,False,False,False,False,0.0,4592187,W. Moore Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592187.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168371,2020,2,2020-03-03
15563,Matthew Hurt,Duke,12,3-5,0-1,1-1,3,1,4,1,0,0,1,2,7,False,False,False,False,21.0,4431673,M. Hurt,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431673.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168371,2020,2,2020-03-03
15564,Justin Robinson,Duke,14,4-5,2-2,0-0,4,2,6,1,0,1,0,2,10,False,False,False,False,50.0,3913178,J. Robinson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3913178.png,Forward,F,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168371,2020,2,2020-03-03
15565,Jordan Goldwire,Duke,38,5-7,1-3,0-0,0,6,6,5,2,0,2,2,11,False,False,False,False,14.0,4277845,J. Goldwire,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277845.png,Guard,G,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,150,DUKE,001A57,401168371,2020,2,2020-03-03
15566,Armando Bacot,North Carolina,24,5-7,0-0,3-6,6,6,12,0,0,0,2,4,13,True,False,False,False,5.0,4431674,A. Bacot,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431674.png,Forward,F,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,153,UNC,99bfe5,401168372,2020,2,2020-03-07
15567,Garrison Brooks,North Carolina,37,9-22,0-0,8-10,9,4,13,0,1,0,0,3,26,True,False,False,False,15.0,4277908,G. Brooks,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277908.png,Forward,F,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,153,UNC,99bfe5,401168372,2020,2,2020-03-07
15568,Cole Anthony,North Carolina,39,4-14,0-2,1-2,0,2,2,3,2,0,2,3,9,True,False,False,False,2.0,4432809,C. Anthony,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432809.png,Guard,G,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,153,UNC,99bfe5,401168372,2020,2,2020-03-07
15569,Leaky Black,North Carolina,30,3-10,1-5,0-0,0,3,3,3,0,1,2,3,7,True,False,False,False,1.0,4395650,L. Black,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395650.png,Guard,G,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,153,UNC,99bfe5,401168372,2020,2,2020-03-07
15570,Brandon Robinson,North Carolina,29,4-8,3-5,0-0,0,0,0,0,1,0,1,4,11,True,False,False,False,4.0,4065675,B. Robinson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4065675.png,Guard,G,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,153,UNC,99bfe5,401168372,2020,2,2020-03-07
15571,Walker Miller,North Carolina,3,1-1,0-0,0-0,0,0,0,0,0,0,1,1,2,False,False,False,False,22.0,4277910,W. Miller,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277910.png,Forward,F,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,153,UNC,99bfe5,401168372,2020,2,2020-03-07
15572,Jeremiah Francis,North Carolina,1,1-1,0-0,0-0,0,1,1,0,0,0,0,0,2,False,False,False,False,11.0,4431797,J. Francis,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431797.png,Guard,G,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,153,UNC,99bfe5,401168372,2020,2,2020-03-07
15573,Andrew Platek,North Carolina,5,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,False,False,False,False,3.0,4277906,A. Platek,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277906.png,Guard,G,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,153,UNC,99bfe5,401168372,2020,2,2020-03-07
15574,Justin Pierce,North Carolina,13,1-2,0-0,2-2,2,1,3,1,0,0,1,1,4,False,False,False,False,32.0,4067326,J. Pierce,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4067326.png,Guard,G,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,153,UNC,99bfe5,401168372,2020,2,2020-03-07
15575,Christian Keeling,North Carolina,19,1-6,0-0,0-0,0,2,2,0,0,0,0,2,2,False,False,False,False,55.0,4067301,C. Keeling,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4067301.png,Guard,G,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,153,UNC,99bfe5,401168372,2020,2,2020-03-07
