,athlete_display_name,team_short_display_name,min,fg,fg3,ft,oreb,dreb,reb,ast,stl,blk,to,pf,pts,starter,ejected,did_not_play,active,athlete_jersey,athlete_id,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_name,team_logo,team_id,team_abbreviation,team_color,game_id,season,season_type,game_date
15651,Nick Richards,Kentucky,5,0-0,0-0,0-0,0,0,0,0,0,0,2,1,0,False,False,False,False,4.0,4278076,N. Richards,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278076.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401083136,2019,2,2019-02-02
15652,Immanuel Quickley,Kentucky,16,1-6,1-5,4-5,0,1,1,1,1,0,0,0,7,False,False,False,False,5.0,4395724,I. Quickley,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395724.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401083136,2019,2,2019-02-02
15653,Jemarl Baker Jr.,Kentucky,15,1-6,0-4,0-0,0,0,0,2,0,0,0,0,2,False,False,False,False,3.0,4278072,J. Baker Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278072.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401083136,2019,2,2019-02-02
15664,Chuma Okeke,Auburn,30,6-13,2-5,0-0,2,1,3,1,0,0,1,3,14,True,False,False,False,5.0,4278052,C. Okeke,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278052.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083137,2019,2,2019-02-23
15665,Anfernee McLemore,Auburn,23,4-9,2-5,0-0,1,7,8,1,0,0,1,1,10,True,False,False,False,24.0,4066253,A. McLemore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066253.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083137,2019,2,2019-02-23
15666,Malik Dunbar,Auburn,20,0-6,0-5,0-2,1,3,4,0,1,0,1,1,0,True,False,False,False,4.0,4278055,M. Dunbar,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278055.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083137,2019,2,2019-02-23
15667,Jared Harper,Auburn,32,3-11,2-5,4-6,0,1,1,0,1,0,3,1,12,True,False,False,False,1.0,4066248,J. Harper,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066248.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083137,2019,2,2019-02-23
15668,Bryce Brown,Auburn,33,2-7,2-5,0-0,0,1,1,2,0,0,1,0,6,True,False,False,False,2.0,3908521,B. Brown,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3908521.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083137,2019,2,2019-02-23
15669,Danjel Purifoy,Auburn,16,1-4,0-1,0-0,0,2,2,1,1,0,1,4,2,False,False,False,False,3.0,4066249,D. Purifoy,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066249.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083137,2019,2,2019-02-23
15670,Horace Spencer,Auburn,11,1-2,0-0,0-0,0,0,0,0,1,0,0,2,2,False,False,False,False,0.0,3908520,H. Spencer,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3908520.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083137,2019,2,2019-02-23
15671,Austin Wiley,Auburn,6,1-2,0-0,2-2,1,1,2,0,0,0,0,0,4,False,False,False,False,50.0,4078506,A. Wiley,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4078506.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083137,2019,2,2019-02-23
15672,J'Von McCormick,Auburn,9,1-2,0-0,1-1,0,0,0,2,1,0,0,0,3,False,False,False,False,5.0,4395709,J. McCormick,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395709.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083137,2019,2,2019-02-23
15673,Samir Doughty,Auburn,20,0-2,0-1,0-0,0,0,0,1,1,1,1,0,0,False,False,False,False,10.0,3913188,S. Doughty,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3913188.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083137,2019,2,2019-02-23
15674,EJ Montgomery,Kentucky,23,2-4,0-0,2-2,2,5,7,0,2,3,1,2,6,True,False,False,False,23.0,4395727,E. Montgomery,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395727.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401083137,2019,2,2019-02-23
15675,P.J. Washington,Kentucky,33,9-13,5-8,1-2,2,4,6,2,1,1,2,1,24,True,False,False,False,25.0,4278078,P.J. Washington,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278078.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401083137,2019,2,2019-02-23
15676,Tyler Herro,Kentucky,29,6-12,3-6,2-2,0,4,4,2,0,0,0,0,17,True,False,False,False,14.0,4395725,T. Herro,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395725.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401083137,2019,2,2019-02-23
15677,Keldon Johnson,Kentucky,29,3-8,0-2,2-4,3,14,17,5,0,0,2,2,8,True,False,False,False,3.0,4395723,K. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395723.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401083137,2019,2,2019-02-23
15678,Ashton Hagans,Kentucky,30,6-8,2-4,0-0,0,1,1,5,1,0,3,0,14,True,False,False,False,0.0,4395722,A. Hagans,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395722.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401083137,2019,2,2019-02-23
15679,Nick Richards,Kentucky,20,1-3,0-0,2-2,1,2,3,1,1,3,0,2,4,False,False,False,False,4.0,4278076,N. Richards,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278076.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401083137,2019,2,2019-02-23
15680,Immanuel Quickley,Kentucky,22,2-3,1-2,0-0,0,3,3,0,0,0,1,2,5,False,False,False,False,5.0,4395724,I. Quickley,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395724.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401083137,2019,2,2019-02-23
15681,Jemarl Baker Jr.,Kentucky,12,1-4,0-2,0-0,0,1,1,0,0,0,0,1,2,False,False,False,False,3.0,4278072,J. Baker Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278072.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401083137,2019,2,2019-02-23
15682,Jonny David,Kentucky,2,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0,False,False,False,False,10.0,3936295,J. David,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3936295.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401083137,2019,2,2019-02-23
15692,EJ Montgomery,Kentucky,28,0-2,0-0,0-1,4,3,7,0,1,1,0,4,0,True,False,False,False,23.0,4395727,E. Montgomery,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395727.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401083138,2019,2,2019-03-09
15693,P.J. Washington,Kentucky,38,6-14,0-2,3-3,3,6,9,1,0,0,4,2,15,True,False,False,False,25.0,4278078,P.J. Washington,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278078.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401083138,2019,2,2019-03-09
15694,Tyler Herro,Kentucky,38,6-11,0-1,4-4,0,6,6,2,1,0,0,1,16,True,False,False,False,14.0,4395725,T. Herro,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395725.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401083138,2019,2,2019-03-09
15695,Ashton Hagans,Kentucky,30,3-6,1-2,7-9,0,3,3,2,1,0,3,3,14,True,False,False,False,0.0,4395722,A. Hagans,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395722.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401083138,2019,2,2019-03-09
15696,Jonny David,Kentucky,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,True,False,False,False,10.0,3936295,J. David,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3936295.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401083138,2019,2,2019-03-09
15697,Nick Richards,Kentucky,9,0-1,0-0,3-4,2,0,2,0,0,0,0,1,3,False,False,False,False,4.0,4278076,N. Richards,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278076.png,Forward,F,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401083138,2019,2,2019-03-09
15698,Immanuel Quickley,Kentucky,20,0-3,0-0,4-4,0,3,3,1,0,0,1,3,4,False,False,False,False,5.0,4395724,I. Quickley,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395724.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401083138,2019,2,2019-03-09
15699,Keldon Johnson,Kentucky,34,4-8,1-1,5-7,1,6,7,3,0,1,2,1,14,False,False,False,False,3.0,4395723,K. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395723.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401083138,2019,2,2019-03-09
15700,Jemarl Baker Jr.,Kentucky,2,0-1,0-1,0-0,0,0,0,0,0,0,0,2,0,False,False,False,False,3.0,4278072,J. Baker Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278072.png,Guard,G,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,96,UK,005DAA,401083138,2019,2,2019-03-09
15923,Chuma Okeke,Auburn,22,1-5,0-2,2-2,2,2,4,2,0,1,1,4,4,True,False,False,False,5.0,4278052,C. Okeke,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278052.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083148,2019,2,2019-01-12
15924,Austin Wiley,Auburn,14,3-6,0-0,3-5,3,1,4,0,0,0,3,3,9,True,False,False,False,50.0,4078506,A. Wiley,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4078506.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083148,2019,2,2019-01-12
15925,Jared Harper,Auburn,35,6-15,4-9,6-6,1,1,2,7,2,0,1,2,22,True,False,False,False,1.0,4066248,J. Harper,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066248.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083148,2019,2,2019-01-12
15926,Samir Doughty,Auburn,31,4-9,3-4,0-0,0,3,3,3,2,0,2,1,11,True,False,False,False,10.0,3913188,S. Doughty,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3913188.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083148,2019,2,2019-01-12
15927,Bryce Brown,Auburn,27,6-11,3-4,0-0,1,1,2,2,1,0,3,1,15,True,False,False,False,2.0,3908521,B. Brown,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3908521.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083148,2019,2,2019-01-12
15928,Anfernee McLemore,Auburn,26,7-10,0-2,1-2,2,7,9,1,0,2,2,3,15,False,False,False,False,24.0,4066253,A. McLemore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066253.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083148,2019,2,2019-01-12
15929,Horace Spencer,Auburn,18,2-4,0-0,0-0,2,4,6,0,2,1,0,2,4,False,False,False,False,0.0,3908520,H. Spencer,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3908520.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083148,2019,2,2019-01-12
15930,J'Von McCormick,Auburn,13,1-1,0-0,0-0,0,0,0,1,0,0,0,1,2,False,False,False,False,5.0,4395709,J. McCormick,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395709.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083148,2019,2,2019-01-12
15931,Malik Dunbar,Auburn,14,4-7,2-4,1-2,0,1,1,0,2,0,0,3,11,False,False,False,False,4.0,4278055,M. Dunbar,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278055.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083148,2019,2,2019-01-12
15998,Chuma Okeke,Auburn,27,5-11,2-4,1-1,4,2,6,0,1,2,2,3,13,True,False,False,False,5.0,4278052,C. Okeke,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278052.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083152,2019,2,2019-02-28
15999,Anfernee McLemore,Auburn,21,3-6,1-2,0-0,0,2,2,0,1,1,0,4,7,True,False,False,False,24.0,4066253,A. McLemore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066253.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083152,2019,2,2019-02-28
16000,Jared Harper,Auburn,38,7-15,5-10,3-4,0,0,0,5,2,0,1,1,22,True,False,False,False,1.0,4066248,J. Harper,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066248.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083152,2019,2,2019-02-28
16001,Samir Doughty,Auburn,35,3-7,0-2,1-2,2,3,5,4,2,0,3,1,7,True,False,False,False,10.0,3913188,S. Doughty,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3913188.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083152,2019,2,2019-02-28
16002,Bryce Brown,Auburn,32,3-12,1-9,2-2,0,2,2,2,0,0,1,1,9,True,False,False,False,2.0,3908521,B. Brown,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3908521.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083152,2019,2,2019-02-28
16003,Danjel Purifoy,Auburn,19,1-3,1-3,0-0,1,2,3,0,0,0,0,2,3,False,False,False,False,3.0,4066249,D. Purifoy,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066249.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083152,2019,2,2019-02-28
16004,Horace Spencer,Auburn,17,4-6,0-0,2-2,4,1,5,0,0,0,0,4,10,False,False,False,False,0.0,3908520,H. Spencer,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3908520.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083152,2019,2,2019-02-28
16005,J'Von McCormick,Auburn,11,3-4,1-1,0-0,0,0,0,2,2,0,0,0,7,False,False,False,False,5.0,4395709,J. McCormick,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395709.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083152,2019,2,2019-02-28
16241,Chuma Okeke,Auburn,30,7-11,3-5,3-3,6,3,9,5,3,3,5,1,20,True,False,False,False,5.0,4278052,C. Okeke,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278052.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083163,2019,2,2018-11-07
16242,Anfernee McLemore,Auburn,21,5-7,0-2,1-3,3,5,8,1,0,3,1,4,11,True,False,False,False,24.0,4066253,A. McLemore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066253.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083163,2019,2,2018-11-07
16243,Jared Harper,Auburn,30,7-13,6-10,0-0,0,5,5,13,2,0,1,2,20,True,False,False,False,1.0,4066248,J. Harper,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066248.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083163,2019,2,2018-11-07
16244,Samir Doughty,Auburn,19,5-7,2-3,2-2,1,0,1,1,0,0,2,3,14,True,False,False,False,10.0,3913188,S. Doughty,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3913188.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083163,2019,2,2018-11-07
16245,Bryce Brown,Auburn,27,4-12,4-9,0-1,1,2,3,1,0,1,1,3,12,True,False,False,False,2.0,3908521,B. Brown,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3908521.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083163,2019,2,2018-11-07
16246,Myles Parker,Auburn,4,0-2,0-1,1-2,0,0,0,0,0,0,0,0,1,False,False,False,False,20.0,4395710,M. Parker,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395710.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083163,2019,2,2018-11-07
16247,Thomas Collier,Auburn,2,0-1,0-0,0-0,1,0,1,0,0,0,0,0,0,False,False,False,False,54.0,4284066,T. Collier,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4284066.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083163,2019,2,2018-11-07
16248,Cole Blackstock,Auburn,2,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,False,False,False,False,41.0,3947519,C. Blackstock,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3947519.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083163,2019,2,2018-11-07
16249,Horace Spencer,Auburn,18,1-3,0-1,0-3,1,4,5,1,1,0,0,1,2,False,False,False,False,0.0,3908520,H. Spencer,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3908520.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083163,2019,2,2018-11-07
16250,Chase Maasdorp,Auburn,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,33.0,4403231,C. Maasdorp,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4403231.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083163,2019,2,2018-11-07
16251,Preston Cook,Auburn,2,0-1,0-0,0-0,1,0,1,0,0,0,0,1,0,False,False,False,False,14.0,4403230,P. Cook,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4403230.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083163,2019,2,2018-11-07
16252,J'Von McCormick,Auburn,17,2-5,1-2,0-0,2,0,2,2,2,0,2,3,5,False,False,False,False,5.0,4395709,J. McCormick,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395709.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083163,2019,2,2018-11-07
16253,Malik Dunbar,Auburn,23,7-11,2-5,0-0,3,2,5,0,0,1,1,2,16,False,False,False,False,4.0,4278055,M. Dunbar,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278055.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083163,2019,2,2018-11-07
16254,Devontae Williams,Auburn,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,21.0,4278054,D. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278054.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083163,2019,2,2018-11-07
16255,Will Macoy,Auburn,2,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0,False,False,False,False,21.0,4066252,W. Macoy,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066252.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083163,2019,2,2018-11-07
16267,Chuma Okeke,Auburn,28,7-11,3-3,2-2,6,4,10,2,1,2,2,3,19,True,False,False,False,5.0,4278052,C. Okeke,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278052.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083164,2019,2,2018-11-10
16268,Anfernee McLemore,Auburn,24,2-6,1-3,1-2,2,2,4,1,1,1,0,1,6,True,False,False,False,24.0,4066253,A. McLemore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066253.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083164,2019,2,2018-11-10
16269,Jared Harper,Auburn,32,3-12,3-6,4-4,1,4,5,5,0,0,2,1,13,True,False,False,False,1.0,4066248,J. Harper,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066248.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083164,2019,2,2018-11-10
16270,Samir Doughty,Auburn,25,6-9,2-4,4-4,2,2,4,4,4,0,3,2,18,True,False,False,False,10.0,3913188,S. Doughty,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3913188.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083164,2019,2,2018-11-10
16271,Bryce Brown,Auburn,29,3-10,2-8,5-7,0,2,2,1,2,1,1,3,13,True,False,False,False,2.0,3908521,B. Brown,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3908521.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083164,2019,2,2018-11-10
16272,Myles Parker,Auburn,2,0-2,0-1,0-1,0,0,0,0,0,0,1,1,0,False,False,False,False,20.0,4395710,M. Parker,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395710.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083164,2019,2,2018-11-10
16273,Thomas Collier,Auburn,1,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,54.0,4284066,T. Collier,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4284066.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083164,2019,2,2018-11-10
16274,Cole Blackstock,Auburn,2,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,False,False,False,False,41.0,3947519,C. Blackstock,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3947519.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083164,2019,2,2018-11-10
16275,Horace Spencer,Auburn,11,1-4,0-1,0-0,4,2,6,0,0,0,0,3,2,False,False,False,False,0.0,3908520,H. Spencer,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3908520.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083164,2019,2,2018-11-10
16276,Austin Wiley,Auburn,13,2-4,0-0,1-2,0,1,1,1,0,0,2,3,5,False,False,False,False,50.0,4078506,A. Wiley,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4078506.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083164,2019,2,2018-11-10
16277,Chase Maasdorp,Auburn,2,0-0,0-0,0-0,1,0,1,0,0,0,0,0,0,False,False,False,False,33.0,4403231,C. Maasdorp,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4403231.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083164,2019,2,2018-11-10
16278,Preston Cook,Auburn,1,1-1,0-0,0-0,1,0,1,0,0,0,0,0,2,False,False,False,False,14.0,4403230,P. Cook,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4403230.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083164,2019,2,2018-11-10
16279,J'Von McCormick,Auburn,8,1-4,0-1,0-0,0,1,1,2,0,0,0,2,2,False,False,False,False,5.0,4395709,J. McCormick,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395709.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083164,2019,2,2018-11-10
16280,Malik Dunbar,Auburn,18,3-5,1-3,1-1,0,4,4,0,0,0,0,0,8,False,False,False,False,4.0,4278055,M. Dunbar,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278055.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083164,2019,2,2018-11-10
16281,Devontae Williams,Auburn,2,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,21.0,4278054,D. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278054.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083164,2019,2,2018-11-10
16282,Will Macoy,Auburn,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,False,False,False,False,21.0,4066252,W. Macoy,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066252.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,401083164,2019,2,2018-11-10
