,team_short_display_name,game_id,starting_lineup,athlete_display_name,min,oreb,dreb,reb,ast,stl,blk,to,pf,pts,starter,ejected,did_not_play,active,athlete_jersey,athlete_id,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_name,team_logo,team_id,team_abbreviation,team_color,season,season_type,game_date,FGM,FGA,3PM,3PA,FTM,FTA,largest_lead,home_away,opponent_id,opponent_abbrev,points_per_min,prev_player_ppg,prev_player_points_per_min,game_total_points,game_number,Cleaned_position_bigs_guards,cum_average_opp_points_to_role,cum_average_opp_min_allowed_to_role,prev_3_games_opp_min_allowed_to_role,prev_3_games__opp_points_allowed_to_role,total_pts_allowed,prev_total_opp_ppg,Home,Starter_numeric,prev_avg_pts_to_role_pos,prev_avg_min_to_role_position,Big_man,Guard
1016,Tennessee,401169910,"{'Josiah-Jordan James', 'John Fulkerson', 'Jordan Bowden', 'Yves Pons', 'Davonte Gaines'}",Yves Pons,27,2,1,3,0,1,1,3,4,5,True,False,False,False,35.0,4278116,Y. Pons,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278116.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,2020,2,2019-12-28,2,4,1,2,0,3,0.0,AWAY,275,WISC,0.18518518518518517,11.1,0.328,48,31,Guard,,,,,48,,0,1,35.5,32.86,0,1
1017,Tennessee,401169910,"{'Josiah-Jordan James', 'John Fulkerson', 'Jordan Bowden', 'Yves Pons', 'Davonte Gaines'}",Jordan Bowden,37,2,4,6,3,0,1,3,1,7,True,False,False,False,23.0,4066213,J. Bowden,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066213.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,2020,2,2019-12-28,2,13,1,8,2,2,0.0,AWAY,275,WISC,0.1891891891891892,13.9,0.409,48,31,Guard,,,,,48,,0,1,35.5,32.86,0,1
1018,Tennessee,401169910,"{'Josiah-Jordan James', 'John Fulkerson', 'Jordan Bowden', 'Yves Pons', 'Davonte Gaines'}",Olivier Nkamhoua,21,3,7,10,1,0,0,2,2,5,False,False,False,False,13.0,4431832,O. Nkamhoua,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431832.png,Forward,F,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,2020,2,2019-12-28,2,4,0,0,1,4,0.0,AWAY,275,WISC,0.23809523809523808,3.18,0.225,48,31,Big_man,,,,,48,,0,0,10.667,14.167,1,0
1019,Tennessee,401169910,"{'Josiah-Jordan James', 'John Fulkerson', 'Jordan Bowden', 'Yves Pons', 'Davonte Gaines'}",Drew Pember,9,0,0,0,0,0,0,2,1,3,False,False,False,False,3.0,4431793,D. Pember,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431793.png,Forward,F,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,2020,2,2019-12-28,1,2,1,2,0,0,0.0,AWAY,275,WISC,0.3333333333333333,1.24,0.171,48,31,Big_man,,,,,48,,0,0,10.667,14.167,1,0
1020,Tennessee,401169910,"{'Josiah-Jordan James', 'John Fulkerson', 'Jordan Bowden', 'Yves Pons', 'Davonte Gaines'}",Jalen Johnson,22,1,5,6,2,0,0,1,0,9,False,False,False,False,2.0,4066216,J. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066216.png,Guard,G,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,2633,TENN,EE9627,2020,2,2019-12-28,3,6,2,3,1,1,0.0,AWAY,275,WISC,0.4090909090909091,3.21,0.151,48,31,Guard,,,,,48,,0,0,6.5,10.792,0,1
1021,Texas Tech,401169685,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",TJ Holyfield,24,3,2,5,2,0,0,1,3,5,True,False,False,False,22.0,3907339,T. Holyfield,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3907339.png,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-01-08,2,4,0,1,1,2,3.0,AWAY,239,BAY,0.20833333333333334,10.75,0.477,52,13,Big_man,60.0,31.4,,,52,78.0,0,1,17.75,25.125,1,0
1022,Texas Tech,401169685,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Terrence Shannon Jr.,29,3,4,7,0,0,1,2,3,4,True,False,False,False,1.0,4432847,T. Shannon Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432847.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-01-08,2,7,0,0,0,0,3.0,AWAY,239,BAY,0.13793103448275862,12.5,0.501,52,13,Guard,60.0,31.4,,,52,78.0,0,1,37.75,30.73,0,1
1023,Texas Tech,401169685,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Jahmi'us Ramsey,38,1,4,5,3,2,1,2,2,20,True,False,False,False,3.0,4431688,J. Ramsey,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431688.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-01-08,7,17,5,10,1,2,3.0,AWAY,239,BAY,0.5263157894736842,17.44,0.612,52,13,Guard,60.0,31.4,,,52,78.0,0,1,37.75,30.73,0,1
1024,Texas Tech,401169685,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Kyler Edwards,36,1,1,2,3,2,4,2,5,10,True,False,False,False,11.0,4397081,K. Edwards,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397081.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-01-08,4,11,2,6,0,2,3.0,AWAY,239,BAY,0.2777777777777778,10.42,0.338,52,13,Guard,60.0,31.4,,,52,78.0,0,1,37.75,30.73,0,1
1025,Texas Tech,401169685,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Davide Moretti,37,0,0,0,1,2,0,1,3,8,True,False,False,False,25.0,4277930,D. Moretti,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277930.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-01-08,3,11,0,6,2,3,3.0,AWAY,239,BAY,0.21621621621621623,12.33,0.407,52,13,Guard,60.0,31.4,,,52,78.0,0,1,37.75,30.73,0,1
1026,Texas Tech,401169685,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Andrei Savrasov,1,0,0,0,0,0,0,0,0,0,False,False,False,False,12.0,4433073,A. Savrasov,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433073.png,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-01-08,0,0,0,0,0,0,3.0,AWAY,239,BAY,0.0,0.45,0.088,52,13,Big_man,18.0,14.333,,,52,78.0,0,0,3.75,8.668,1,0
1027,Texas Tech,401169685,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Kevin McCullar,3,0,0,0,0,0,0,1,0,0,False,False,False,False,15.0,4411057,K. McCullar,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4411057.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-01-08,0,0,0,0,0,0,3.0,AWAY,239,BAY,0.0,4.5,0.319,52,13,Guard,18.0,14.333,,,52,78.0,0,0,15.5,14.618,0,1
1028,Texas Tech,401169685,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Avery Benson,2,0,0,0,0,0,0,0,0,0,False,False,False,False,21.0,4277929,A. Benson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277929.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-01-08,0,1,0,0,0,0,3.0,AWAY,239,BAY,0.0,2.75,0.186,52,13,Guard,18.0,14.333,,,52,78.0,0,0,15.5,14.618,0,1
1029,Texas Tech,401169685,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Chris Clarke,30,1,4,5,4,2,1,3,2,5,False,False,False,False,44.0,3945567,C. Clarke,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3945567.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-01-08,2,3,0,0,1,3,3.0,AWAY,239,BAY,0.16666666666666666,6.25,0.217,52,13,Guard,18.0,14.333,,,52,78.0,0,0,15.5,14.618,0,1
1030,Texas Tech,401169716,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",TJ Holyfield,26,5,3,8,2,0,0,1,5,5,True,False,False,False,22.0,3907339,T. Holyfield,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3907339.png,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-01-25,2,6,0,1,1,2,4.0,AWAY,96,UK,0.19230769230769232,9.06,0.398,74,18,Big_man,,,,,74,,0,1,28.833,27.452,1,0
1031,Texas Tech,401169716,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Terrence Shannon Jr.,27,2,1,3,0,1,0,2,2,12,True,False,False,False,1.0,4432847,T. Shannon Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432847.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-01-25,4,10,0,2,4,4,4.0,AWAY,96,UK,0.4444444444444444,11.67,0.471,74,18,Guard,,,,,74,,0,1,33.917,32.375,0,1
1032,Texas Tech,401169716,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Jahmi'us Ramsey,24,0,0,0,2,2,0,1,3,6,True,False,False,False,3.0,4431688,J. Ramsey,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431688.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-01-25,3,9,0,2,0,1,4.0,AWAY,96,UK,0.25,15.5,0.517,74,18,Guard,,,,,74,,0,1,33.917,32.375,0,1
1033,Texas Tech,401169716,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Kyler Edwards,44,0,7,7,1,0,1,3,0,18,True,False,False,False,11.0,4397081,K. Edwards,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397081.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-01-25,7,13,2,7,2,2,4.0,AWAY,96,UK,0.4090909090909091,11.71,0.364,74,18,Guard,,,,,74,,0,1,33.917,32.375,0,1
1034,Texas Tech,401169716,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Davide Moretti,44,0,3,3,3,2,0,4,3,15,True,False,False,False,25.0,4277930,D. Moretti,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277930.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-01-25,4,13,1,5,6,7,4.0,AWAY,96,UK,0.3409090909090909,12.41,0.39,74,18,Guard,,,,,74,,0,1,33.917,32.375,0,1
1035,Texas Tech,401169716,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Russel Tchewa,5,0,0,0,0,0,1,0,1,4,False,False,False,False,54.0,4432888,R. Tchewa,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432888.png,Center,C,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-01-25,2,3,0,0,0,0,4.0,AWAY,96,UK,0.8,1.62,0.2,74,18,Big_man,,,,,74,,0,0,4.833,9.875,1,0
1036,Texas Tech,401169716,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Kevin McCullar,19,0,1,1,1,1,0,0,1,6,False,False,False,False,15.0,4411057,K. McCullar,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4411057.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-01-25,3,5,0,1,0,1,4.0,AWAY,96,UK,0.3157894736842105,4.35,0.296,74,18,Guard,,,,,74,,0,0,6.917,12.331,0,1
1037,Texas Tech,401169716,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Avery Benson,6,0,1,1,0,0,0,0,1,0,False,False,False,False,21.0,4277929,A. Benson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277929.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-01-25,0,1,0,1,0,0,4.0,AWAY,96,UK,0.0,2.41,0.161,74,18,Guard,,,,,74,,0,0,6.917,12.331,0,1
1038,Texas Tech,401169716,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Chris Clarke,30,2,5,7,5,0,1,1,1,8,False,False,False,False,44.0,3945567,C. Clarke,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3945567.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-01-25,2,4,0,0,4,6,4.0,AWAY,96,UK,0.26666666666666666,5.76,0.201,74,18,Guard,,,,,74,,0,0,6.917,12.331,0,1
1039,Texas Tech,401169726,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",TJ Holyfield,36,0,8,8,1,2,4,1,3,19,True,False,False,False,22.0,3907339,T. Holyfield,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3907339.png,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-02-01,7,12,3,5,2,5,0.0,HOME,2305,KU,0.5277777777777778,8.95,0.383,75,20,Big_man,57.5,30.85,32.467,60.0,75,64.75,1,1,21.3,28.233,1,0
1040,Texas Tech,401169726,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Terrence Shannon Jr.,27,2,9,11,0,1,0,2,3,8,True,False,False,False,1.0,4432847,T. Shannon Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432847.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-02-01,2,6,0,0,4,4,0.0,HOME,2305,KU,0.2962962962962963,12.35,0.485,75,20,Guard,57.5,30.85,32.467,60.0,75,64.75,1,1,40.364,32.675,0,1
1041,Texas Tech,401169726,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Jahmi'us Ramsey,34,1,1,2,1,1,1,3,1,26,True,False,False,False,3.0,4431688,J. Ramsey,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431688.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-02-01,8,21,5,8,5,6,0.0,HOME,2305,KU,0.7647058823529411,15.25,0.505,75,20,Guard,57.5,30.85,32.467,60.0,75,64.75,1,1,40.364,32.675,0,1
1042,Texas Tech,401169726,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Kyler Edwards,37,0,2,2,6,0,0,0,2,8,True,False,False,False,11.0,4397081,K. Edwards,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397081.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-02-01,3,7,0,3,2,2,0.0,HOME,2305,KU,0.21621621621621623,11.68,0.359,75,20,Guard,57.5,30.85,32.467,60.0,75,64.75,1,1,40.364,32.675,0,1
1043,Texas Tech,401169726,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Davide Moretti,38,0,1,1,2,1,0,1,2,9,True,False,False,False,25.0,4277930,D. Moretti,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277930.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-02-01,4,11,1,5,0,0,0.0,HOME,2305,KU,0.23684210526315788,13.21,0.405,75,20,Guard,57.5,30.85,32.467,60.0,75,64.75,1,1,40.364,32.675,0,1
1044,Texas Tech,401169726,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Andrei Savrasov,2,0,0,0,0,0,0,0,1,0,False,False,False,False,12.0,4433073,A. Savrasov,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433073.png,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-02-01,0,0,0,0,0,0,0.0,HOME,2305,KU,0.0,0.47,0.131,75,20,Big_man,7.25,11.646,9.694,3.667,75,64.75,1,0,2.909,8.834,1,0
1045,Texas Tech,401169726,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Russel Tchewa,1,0,0,0,0,0,0,0,0,0,False,False,False,False,54.0,4432888,R. Tchewa,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432888.png,Center,C,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-02-01,0,0,0,0,0,0,0.0,HOME,2305,KU,0.0,1.67,0.227,75,20,Big_man,7.25,11.646,9.694,3.667,75,64.75,1,0,2.909,8.834,1,0
1046,Texas Tech,401169726,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Clarence Nadolny,6,0,0,0,0,1,0,0,2,3,False,False,False,False,3.0,4431841,C. Nadolny,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431841.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-02-01,1,2,0,0,1,1,0.0,HOME,2305,KU,0.5,2.18,0.281,75,20,Guard,7.25,11.646,9.694,3.667,75,64.75,1,0,7.727,15.659,0,1
1047,Texas Tech,401169726,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Avery Benson,13,1,2,3,0,1,0,0,2,0,False,False,False,False,21.0,4277929,A. Benson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277929.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-02-01,0,0,0,0,0,0,0.0,HOME,2305,KU,0.0,2.16,0.144,75,20,Guard,7.25,11.646,9.694,3.667,75,64.75,1,0,7.727,15.659,0,1
1048,Texas Tech,401169726,"{'Kyler Edwards', 'Davide Moretti', ""Jahmi'us Ramsey"", 'TJ Holyfield', 'Terrence Shannon Jr.'}",Chris Clarke,6,0,1,1,2,0,0,2,1,2,False,False,False,False,44.0,3945567,C. Clarke,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3945567.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-02-01,1,2,0,0,0,0,0.0,HOME,2305,KU,0.3333333333333333,5.68,0.199,75,20,Guard,7.25,11.646,9.694,3.667,75,64.75,1,0,7.727,15.659,0,1
1049,Texas Tech,401169768,"{'Russel Tchewa', 'Kyler Edwards', 'Kevin McCullar', 'Davide Moretti', ""Jahmi'us Ramsey""}",Russel Tchewa,5,0,1,1,0,0,1,1,2,0,True,False,False,False,54.0,4432888,R. Tchewa,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432888.png,Center,C,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-03-03,0,0,0,0,0,0,5.0,HOME,239,BAY,0.0,1.65,0.228,68,29,Big_man,48.75,31.6,31.667,45.0,68,62.25,1,1,15.0,25.929,1,0
1050,Texas Tech,401169768,"{'Russel Tchewa', 'Kyler Edwards', 'Kevin McCullar', 'Davide Moretti', ""Jahmi'us Ramsey""}",Jahmi'us Ramsey,35,0,5,5,2,0,0,3,4,13,True,False,False,False,3.0,4431688,J. Ramsey,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431688.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-03-03,5,12,3,8,0,0,5.0,HOME,239,BAY,0.37142857142857144,15.48,0.5,68,29,Guard,48.75,31.6,31.667,45.0,68,62.25,1,1,36.0,32.013,0,1
1051,Texas Tech,401169768,"{'Russel Tchewa', 'Kyler Edwards', 'Kevin McCullar', 'Davide Moretti', ""Jahmi'us Ramsey""}",Kevin McCullar,28,0,3,3,1,1,0,1,3,13,True,False,False,False,15.0,4411057,K. McCullar,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4411057.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-03-03,4,4,1,1,4,4,5.0,HOME,239,BAY,0.4642857142857143,5.96,0.31,68,29,Guard,48.75,31.6,31.667,45.0,68,62.25,1,1,36.0,32.013,0,1
1052,Texas Tech,401169768,"{'Russel Tchewa', 'Kyler Edwards', 'Kevin McCullar', 'Davide Moretti', ""Jahmi'us Ramsey""}",Kyler Edwards,38,1,3,4,4,0,0,3,1,8,True,False,False,False,11.0,4397081,K. Edwards,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397081.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-03-03,2,9,2,6,2,2,5.0,HOME,239,BAY,0.21052631578947367,11.75,0.353,68,29,Guard,48.75,31.6,31.667,45.0,68,62.25,1,1,36.0,32.013,0,1
1053,Texas Tech,401169768,"{'Russel Tchewa', 'Kyler Edwards', 'Kevin McCullar', 'Davide Moretti', ""Jahmi'us Ramsey""}",Davide Moretti,37,0,1,1,4,1,0,3,3,11,True,False,False,False,25.0,4277930,D. Moretti,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277930.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-03-03,5,12,1,6,0,0,5.0,HOME,239,BAY,0.2972972972972973,12.54,0.38,68,29,Guard,48.75,31.6,31.667,45.0,68,62.25,1,1,36.0,32.013,0,1
1054,Texas Tech,401169768,"{'Russel Tchewa', 'Kyler Edwards', 'Kevin McCullar', 'Davide Moretti', ""Jahmi'us Ramsey""}",Andrei Savrasov,1,0,0,0,0,0,0,1,0,0,False,False,False,False,12.0,4433073,A. Savrasov,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433073.png,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-03-03,0,0,0,0,0,0,5.0,HOME,239,BAY,0.0,0.95,0.176,68,29,Big_man,13.5,13.021,12.583,12.0,68,62.25,1,0,3.0,6.667,1,0
1055,Texas Tech,401169768,"{'Russel Tchewa', 'Kyler Edwards', 'Kevin McCullar', 'Davide Moretti', ""Jahmi'us Ramsey""}",TJ Holyfield,20,1,2,3,1,1,2,3,3,9,False,False,False,False,22.0,3907339,T. Holyfield,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3907339.png,Forward,F,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-03-03,3,7,0,2,3,5,5.0,HOME,239,BAY,0.45,9.07,0.366,68,29,Big_man,13.5,13.021,12.583,12.0,68,62.25,1,0,3.0,6.667,1,0
1056,Texas Tech,401169768,"{'Russel Tchewa', 'Kyler Edwards', 'Kevin McCullar', 'Davide Moretti', ""Jahmi'us Ramsey""}",Terrence Shannon Jr.,21,1,4,5,0,0,1,2,0,4,False,False,False,False,1.0,4432847,T. Shannon Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432847.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-03-03,2,3,0,0,0,0,5.0,HOME,239,BAY,0.19047619047619047,10.15,0.413,68,29,Guard,13.5,13.021,12.583,12.0,68,62.25,1,0,13.143,15.734,0,1
1057,Texas Tech,401169768,"{'Russel Tchewa', 'Kyler Edwards', 'Kevin McCullar', 'Davide Moretti', ""Jahmi'us Ramsey""}",Clarence Nadolny,2,0,0,0,0,0,0,1,0,2,False,False,False,False,3.0,4431841,C. Nadolny,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431841.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-03-03,1,1,0,0,0,0,5.0,HOME,239,BAY,1.0,2.05,0.306,68,29,Guard,13.5,13.021,12.583,12.0,68,62.25,1,0,13.143,15.734,0,1
1058,Texas Tech,401169768,"{'Russel Tchewa', 'Kyler Edwards', 'Kevin McCullar', 'Davide Moretti', ""Jahmi'us Ramsey""}",Avery Benson,9,1,0,1,1,1,0,0,3,2,False,False,False,False,21.0,4277929,A. Benson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4277929.png,Guard,G,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,2641,TTU,C80025,2020,2,2020-03-03,1,1,0,0,0,0,5.0,HOME,239,BAY,0.2222222222222222,1.68,0.114,68,29,Guard,13.5,13.021,12.583,12.0,68,62.25,1,0,13.143,15.734,0,1
